fra;clage_vacsi;jour;n_dose1;n_complet;n_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;couv_dose1;couv_complet;couv_rappel
FR;69;2022-01-28;553;1181;10973;3599013;3561713;3093254;92.2;91.3;79.3
FR;69;2022-01-29;214;459;3871;3599227;3562172;3097125;92.2;91.3;79.4
FR;69;2022-01-30;48;108;701;3599275;3562280;3097826;92.2;91.3;79.4
FR;69;2022-01-31;307;694;5614;3599582;3562974;3103440;92.3;91.3;79.5
FR;69;2022-02-01;362;883;8068;3599944;3563857;3111508;92.3;91.3;79.7
FR;69;2022-02-02;334;854;6236;3600278;3564711;3117744;92.3;91.4;79.9
FR;69;2022-02-03;293;821;6742;3600571;3565532;3124486;92.3;91.4;80.1
FR;69;2022-02-04;381;1102;8279;3600952;3566634;3132765;92.3;91.4;80.3
FR;69;2022-02-05;188;495;2969;3601140;3567129;3135734;92.3;91.4;80.4
FR;69;2022-02-06;45;91;468;3601185;3567220;3136202;92.3;91.4;80.4
FR;69;2022-02-07;226;751;4862;3601411;3567971;3141064;92.3;91.4;80.5
FR;69;2022-02-08;298;762;6515;3601709;3568733;3147579;92.3;91.5;80.7
FR;69;2022-02-09;238;612;5860;3601947;3569345;3153439;92.3;91.5;80.8
FR;69;2022-02-10;237;669;6112;3602184;3570014;3159551;92.3;91.5;81.0
FR;69;2022-02-11;299;804;7403;3602483;3570818;3166954;92.3;91.5;81.2
FR;69;2022-02-12;110;350;2900;3602593;3571168;3169854;92.3;91.5;81.2
FR;69;2022-02-13;29;55;510;3602622;3571223;3170364;92.3;91.5;81.3
FR;69;2022-02-14;154;400;4538;3602776;3571623;3174902;92.3;91.5;81.4
FR;69;2022-02-15;187;556;5031;3602963;3572179;3179933;92.3;91.6;81.5
FR;69;2022-02-16;145;448;3577;3603108;3572627;3183510;92.3;91.6;81.6
FR;69;2022-02-17;136;425;2814;3603244;3573052;3186324;92.3;91.6;81.7
FR;69;2022-02-18;157;593;3289;3603401;3573645;3189613;92.4;91.6;81.7
FR;69;2022-02-19;77;237;1261;3603478;3573882;3190874;92.4;91.6;81.8
FR;69;2022-02-20;15;40;156;3603493;3573922;3191030;92.4;91.6;81.8
FR;69;2022-02-21;76;303;1650;3603569;3574225;3192680;92.4;91.6;81.8
FR;69;2022-02-22;97;409;2191;3603666;3574634;3194871;92.4;91.6;81.9
FR;69;2022-02-23;127;355;1801;3603793;3574989;3196672;92.4;91.6;81.9
FR;69;2022-02-24;92;332;1763;3603885;3575321;3198435;92.4;91.6;82.0
FR;69;2022-02-25;104;439;2186;3603989;3575760;3200621;92.4;91.6;82.0
FR;69;2022-02-26;56;159;840;3604045;3575919;3201461;92.4;91.6;82.0
FR;69;2022-02-27;7;28;107;3604052;3575947;3201568;92.4;91.6;82.1
FR;69;2022-02-28;54;190;1080;3604106;3576137;3202648;92.4;91.7;82.1
FR;69;2022-03-01;69;240;1453;3604175;3576377;3204101;92.4;91.7;82.1
FR;69;2022-03-02;85;214;1289;3604260;3576591;3205390;92.4;91.7;82.1
FR;69;2022-03-03;63;182;1027;3604323;3576773;3206417;92.4;91.7;82.2
FR;69;2022-03-04;73;299;1328;3604396;3577072;3207745;92.4;91.7;82.2
FR;69;2022-03-05;58;97;575;3604454;3577169;3208320;92.4;91.7;82.2
FR;69;2022-03-06;8;12;67;3604462;3577181;3208387;92.4;91.7;82.2
FR;69;2022-03-07;69;132;617;3604531;3577313;3209004;92.4;91.7;82.2
FR;69;2022-03-08;77;188;829;3604608;3577501;3209833;92.4;91.7;82.3
FR;69;2022-03-09;98;166;773;3604706;3577667;3210606;92.4;91.7;82.3
FR;69;2022-03-10;62;153;715;3604768;3577820;3211321;92.4;91.7;82.3
FR;69;2022-03-11;85;159;944;3604853;3577979;3212265;92.4;91.7;82.3
FR;69;2022-03-12;60;85;459;3604913;3578064;3212724;92.4;91.7;82.3
FR;69;2022-03-13;11;12;45;3604924;3578076;3212769;92.4;91.7;82.3
FR;69;2022-03-14;50;88;617;3604974;3578164;3213386;92.4;91.7;82.4
FR;69;2022-03-15;67;112;742;3605041;3578276;3214128;92.4;91.7;82.4
FR;69;2022-03-16;78;95;736;3605119;3578371;3214864;92.4;91.7;82.4
FR;69;2022-03-17;43;83;520;3605162;3578454;3215384;92.4;91.7;82.4
FR;69;2022-03-18;85;130;820;3605247;3578584;3216204;92.4;91.7;82.4
FR;69;2022-03-19;45;59;377;3605292;3578643;3216581;92.4;91.7;82.4
FR;69;2022-03-20;9;5;49;3605301;3578648;3216630;92.4;91.7;82.4
FR;69;2022-03-21;41;60;528;3605342;3578708;3217158;92.4;91.7;82.5
FR;69;2022-03-22;52;91;666;3605394;3578799;3217824;92.4;91.7;82.5
FR;69;2022-03-23;57;83;619;3605451;3578882;3218443;92.4;91.7;82.5
FR;69;2022-03-24;62;60;516;3605513;3578942;3218959;92.4;91.7;82.5
FR;69;2022-03-25;70;95;797;3605583;3579037;3219756;92.4;91.7;82.5
FR;69;2022-03-26;50;68;358;3605633;3579105;3220114;92.4;91.7;82.5
FR;69;2022-03-27;10;13;43;3605643;3579118;3220157;92.4;91.7;82.5
FR;69;2022-03-28;49;83;512;3605692;3579201;3220669;92.4;91.7;82.5
FR;69;2022-03-29;66;83;631;3605758;3579284;3221300;92.4;91.7;82.6
FR;69;2022-03-30;80;117;617;3605838;3579401;3221917;92.4;91.7;82.6
FR;69;2022-03-31;71;90;543;3605909;3579491;3222460;92.4;91.7;82.6
FR;69;2022-04-01;47;60;689;3605956;3579551;3223149;92.4;91.7;82.6
FR;69;2022-04-02;23;36;234;3605979;3579587;3223383;92.4;91.7;82.6
FR;69;2022-04-03;5;6;38;3605984;3579593;3223421;92.4;91.7;82.6
FR;69;2022-04-04;43;45;390;3606027;3579638;3223811;92.4;91.7;82.6
FR;69;2022-04-05;63;67;598;3606090;3579705;3224409;92.4;91.7;82.6
FR;74;2020-12-27;65;4;0;65;4;0;0.0;0.0;0.0
FR;74;2020-12-28;62;5;0;127;9;0;0.0;0.0;0.0
FR;74;2020-12-29;34;2;0;161;11;0;0.0;0.0;0.0
FR;74;2020-12-30;30;2;0;191;13;0;0.0;0.0;0.0
FR;74;2020-12-31;43;5;0;234;18;0;0.0;0.0;0.0
FR;74;2021-01-01;62;7;0;296;25;0;0.0;0.0;0.0
FR;74;2021-01-02;23;1;0;319;26;0;0.0;0.0;0.0
FR;74;2021-01-03;38;4;0;357;30;0;0.0;0.0;0.0
FR;74;2021-01-04;138;9;0;495;39;0;0.0;0.0;0.0
FR;74;2021-01-05;344;4;0;839;43;0;0.0;0.0;0.0
FR;74;2021-01-06;616;12;0;1455;55;0;0.0;0.0;0.0
FR;74;2021-01-07;1521;8;0;2976;63;0;0.1;0.0;0.0
FR;74;2021-01-08;1852;9;0;4828;72;0;0.1;0.0;0.0
FR;74;2021-01-09;821;5;0;5649;77;0;0.2;0.0;0.0
FR;74;2021-01-10;553;2;0;6202;79;0;0.2;0.0;0.0
FR;74;2021-01-11;2191;8;0;8393;87;0;0.2;0.0;0.0
FR;74;2021-01-12;3240;14;0;11633;101;0;0.3;0.0;0.0
FR;74;2021-01-13;3304;28;0;14937;129;0;0.4;0.0;0.0
FR;74;2021-01-14;4254;85;0;19191;214;0;0.6;0.0;0.0
FR;74;2021-01-15;3657;32;0;22848;246;0;0.7;0.0;0.0
FR;74;2021-01-16;1382;11;0;24230;257;0;0.7;0.0;0.0
FR;74;2021-01-17;822;13;0;25052;270;0;0.7;0.0;0.0
FR;74;2021-01-18;4854;37;0;29906;307;0;0.9;0.0;0.0
FR;74;2021-01-19;6980;57;0;36886;364;0;1.1;0.0;0.0
FR;74;2021-01-20;7296;31;0;44182;395;0;1.3;0.0;0.0
FR;74;2021-01-21;8444;65;0;52626;460;0;1.5;0.0;0.0
FR;74;2021-01-22;6740;47;0;59366;507;0;1.7;0.0;0.0
FR;74;2021-01-23;2315;9;0;61681;516;0;1.8;0.0;0.0
FR;74;2021-01-24;659;9;0;62340;525;0;1.8;0.0;0.0
FR;74;2021-01-25;4631;75;0;66971;600;0;1.9;0.0;0.0
FR;74;2021-01-26;5787;174;0;72758;774;0;2.1;0.0;0.0
FR;74;2021-01-27;6098;301;0;78856;1075;0;2.3;0.0;0.0
FR;74;2021-01-28;7137;797;0;85993;1872;0;2.5;0.1;0.0
FR;74;2021-01-29;5844;927;0;91837;2799;0;2.6;0.1;0.0
FR;74;2021-01-30;1821;262;0;93658;3061;0;2.7;0.1;0.0
FR;74;2021-01-31;339;125;0;93997;3186;0;2.7;0.1;0.0
FR;74;2021-02-01;3400;1062;0;97397;4248;0;2.8;0.1;0.0
FR;74;2021-02-02;4460;1815;0;101857;6063;0;2.9;0.2;0.0
FR;74;2021-02-03;4456;1821;0;106313;7884;0;3.1;0.2;0.0
FR;74;2021-02-04;5284;2461;0;111597;10345;0;3.2;0.3;0.0
FR;74;2021-02-05;4528;2197;0;116125;12542;0;3.3;0.4;0.0
FR;74;2021-02-06;1689;747;0;117814;13289;0;3.4;0.4;0.0
FR;74;2021-02-07;282;352;0;118096;13641;0;3.4;0.4;0.0
FR;74;2021-02-08;3177;2528;0;121273;16169;0;3.5;0.5;0.0
FR;74;2021-02-09;4239;3739;0;125512;19908;0;3.6;0.6;0.0
FR;74;2021-02-10;4561;3815;0;130073;23723;0;3.7;0.7;0.0
FR;74;2021-02-11;5772;5391;0;135845;29114;0;3.9;0.8;0.0
FR;74;2021-02-12;5521;3807;0;141366;32921;0;4.1;0.9;0.0
FR;74;2021-02-13;1778;1223;0;143144;34144;0;4.1;1.0;0.0
FR;74;2021-02-14;440;476;0;143584;34620;0;4.1;1.0;0.0
FR;74;2021-02-15;2577;4131;0;146161;38751;0;4.2;1.1;0.0
FR;74;2021-02-16;3406;5570;0;149567;44321;0;4.3;1.3;0.0
FR;74;2021-02-17;3516;5413;0;153083;49734;0;4.4;1.4;0.0
FR;74;2021-02-18;5102;6733;0;158185;56467;0;4.5;1.6;0.0
FR;74;2021-02-19;5004;5337;0;163189;61804;0;4.7;1.8;0.0
FR;74;2021-02-20;1609;1718;0;164798;63522;0;4.7;1.8;0.0
FR;74;2021-02-21;252;417;0;165050;63939;0;4.7;1.8;0.0
FR;74;2021-02-22;2991;4246;0;168041;68185;0;4.8;2.0;0.0
FR;74;2021-02-23;4258;4885;0;172299;73070;0;5.0;2.1;0.0
FR;74;2021-02-24;4674;4819;0;176973;77889;0;5.1;2.2;0.0
FR;74;2021-02-25;5652;5646;0;182625;83535;0;5.3;2.4;0.0
FR;74;2021-02-26;5619;4487;0;188244;88022;0;5.4;2.5;0.0
FR;74;2021-02-27;2081;1372;0;190325;89394;0;5.5;2.6;0.0
FR;74;2021-02-28;557;297;0;190882;89691;0;5.5;2.6;0.0
FR;74;2021-03-01;5244;3384;0;196126;93075;0;5.6;2.7;0.0
FR;74;2021-03-02;7625;4318;0;203751;97393;0;5.9;2.8;0.0
FR;74;2021-03-03;9968;4341;0;213719;101734;0;6.1;2.9;0.0
FR;74;2021-03-04;15371;4999;0;229090;106733;0;6.6;3.1;0.0
FR;74;2021-03-05;21984;4822;0;251074;111555;0;7.2;3.2;0.0
FR;74;2021-03-06;31746;1847;0;282820;113402;0;8.1;3.3;0.0
FR;74;2021-03-07;21153;825;0;303973;114227;0;8.7;3.3;0.0
FR;74;2021-03-08;14455;3818;0;318428;118045;0;9.2;3.4;0.0
FR;74;2021-03-09;24367;4507;0;342795;122552;0;9.9;3.5;0.0
FR;74;2021-03-10;26663;4746;0;369458;127298;0;10.6;3.7;0.0
FR;74;2021-03-11;38722;5839;0;408180;133137;0;11.7;3.8;0.0
FR;74;2021-03-12;51121;5406;0;459301;138543;0;13.2;4.0;0.0
FR;74;2021-03-13;48428;2232;0;507729;140775;0;14.6;4.0;0.0
FR;74;2021-03-14;12051;654;0;519780;141429;0;14.9;4.1;0.0
FR;74;2021-03-15;25826;3422;0;545606;144851;0;15.7;4.2;0.0
FR;74;2021-03-16;20252;4064;0;565858;148915;0;16.3;4.3;0.0
FR;74;2021-03-17;21972;4129;0;587830;153044;0;16.9;4.4;0.0
FR;74;2021-03-18;24638;4777;0;612468;157821;0;17.6;4.5;0.0
FR;74;2021-03-19;41745;4425;0;654213;162246;0;18.8;4.7;0.0
FR;74;2021-03-20;35630;1923;0;689843;164169;0;19.8;4.7;0.0
FR;74;2021-03-21;9532;531;0;699375;164700;0;20.1;4.7;0.0
FR;74;2021-03-22;31759;4185;0;731134;168885;0;21.0;4.9;0.0
FR;74;2021-03-23;50551;5322;0;781685;174207;0;22.5;5.0;0.0
FR;74;2021-03-24;52511;5684;0;834196;179891;0;24.0;5.2;0.0
FR;74;2021-03-25;75328;6257;0;909524;186148;0;26.1;5.4;0.0
FR;74;2021-03-26;81293;6004;0;990817;192152;0;28.5;5.5;0.0
FR;74;2021-03-27;51334;2887;0;1042151;195039;0;30.0;5.6;0.0
FR;74;2021-03-28;17883;939;0;1060034;195978;0;30.5;5.6;0.0
FR;74;2021-03-29;56369;7351;0;1116403;203329;0;32.1;5.8;0.0
FR;74;2021-03-30;76898;9378;0;1193301;212707;0;34.3;6.1;0.0
FR;74;2021-03-31;68287;9999;0;1261588;222706;0;36.3;6.4;0.0
FR;74;2021-04-01;78862;12457;0;1340450;235163;0;38.5;6.8;0.0
FR;74;2021-04-02;70321;12956;0;1410771;248119;0;40.6;7.1;0.0
FR;74;2021-04-03;37357;8794;0;1448128;256913;0;41.6;7.4;0.0
FR;74;2021-04-04;12585;2913;0;1460713;259826;0;42.0;7.5;0.0
FR;74;2021-04-05;19363;2033;0;1480076;261859;0;42.6;7.5;0.0
FR;74;2021-04-06;64846;15639;0;1544922;277498;0;44.4;8.0;0.0
FR;74;2021-04-07;73013;16553;0;1617935;294051;0;46.5;8.5;0.0
FR;74;2021-04-08;88103;18619;0;1706038;312670;0;49.0;9.0;0.0
FR;74;2021-04-09;97844;18524;0;1803882;331194;0;51.9;9.5;0.0
FR;74;2021-04-10;48911;14451;0;1852793;345645;0;53.3;9.9;0.0
FR;74;2021-04-11;12773;6939;0;1865566;352584;0;53.6;10.1;0.0
FR;74;2021-04-12;61198;18148;0;1926764;370732;0;55.4;10.7;0.0
FR;74;2021-04-13;69072;22729;0;1995836;393461;0;57.4;11.3;0.0
FR;74;2021-04-14;60502;22203;0;2056338;415664;0;59.1;12.0;0.0
FR;74;2021-04-15;62333;24249;0;2118671;439913;0;60.9;12.6;0.0
FR;74;2021-04-16;52605;24708;0;2171276;464621;0;62.4;13.4;0.0
FR;74;2021-04-17;25910;17001;0;2197186;481622;0;63.2;13.8;0.0
FR;74;2021-04-18;5814;6994;0;2203000;488616;0;63.3;14.0;0.0
FR;74;2021-04-19;31947;24484;0;2234947;513100;0;64.3;14.8;0.0
FR;74;2021-04-20;36541;29785;0;2271488;542885;0;65.3;15.6;0.0
FR;74;2021-04-21;33595;30405;0;2305083;573290;0;66.3;16.5;0.0
FR;74;2021-04-22;38321;35483;0;2343404;608773;0;67.4;17.5;0.0
FR;74;2021-04-23;35109;39086;0;2378513;647859;0;68.4;18.6;0.0
FR;74;2021-04-24;18788;30851;0;2397301;678710;0;68.9;19.5;0.0
FR;74;2021-04-25;6204;12579;0;2403505;691289;0;69.1;19.9;0.0
FR;74;2021-04-26;26969;46986;0;2430474;738275;0;69.9;21.2;0.0
FR;74;2021-04-27;33236;56164;0;2463710;794439;0;70.8;22.8;0.0
FR;74;2021-04-28;32805;52998;1;2496515;847437;1;71.8;24.4;0.0
FR;74;2021-04-29;38916;54243;0;2535431;901680;1;72.9;25.9;0.0
FR;74;2021-04-30;35240;49324;0;2570671;951004;1;73.9;27.3;0.0
FR;74;2021-05-01;11226;15237;0;2581897;966241;1;74.2;27.8;0.0
FR;74;2021-05-02;5252;11443;0;2587149;977684;1;74.4;28.1;0.0
FR;74;2021-05-03;24279;52172;0;2611428;1029856;1;75.1;29.6;0.0
FR;74;2021-05-04;25176;69290;0;2636604;1099146;1;75.8;31.6;0.0
FR;74;2021-05-05;22809;64968;0;2659413;1164114;1;76.5;33.5;0.0
FR;74;2021-05-06;27509;63390;0;2686922;1227504;1;77.2;35.3;0.0
FR;74;2021-05-07;23397;66030;0;2710319;1293534;1;77.9;37.2;0.0
FR;74;2021-05-08;8341;14384;0;2718660;1307918;1;78.2;37.6;0.0
FR;74;2021-05-09;3729;10476;0;2722389;1318394;1;78.3;37.9;0.0
FR;74;2021-05-10;16186;63097;0;2738575;1381491;1;78.7;39.7;0.0
FR;74;2021-05-11;21079;64138;0;2759654;1445629;1;79.3;41.6;0.0
FR;74;2021-05-12;18613;53224;0;2778267;1498853;1;79.9;43.1;0.0
FR;74;2021-05-13;9179;12143;0;2787446;1510996;1;80.1;43.4;0.0
FR;74;2021-05-14;17092;37732;0;2804538;1548728;1;80.6;44.5;0.0
FR;74;2021-05-15;8499;17595;0;2813037;1566323;1;80.9;45.0;0.0
FR;74;2021-05-16;3041;3506;0;2816078;1569829;1;81.0;45.1;0.0
FR;74;2021-05-17;12362;30801;0;2828440;1600630;1;81.3;46.0;0.0
FR;74;2021-05-18;15703;30556;0;2844143;1631186;1;81.8;46.9;0.0
FR;74;2021-05-19;14201;25446;0;2858344;1656632;1;82.2;47.6;0.0
FR;74;2021-05-20;16258;27784;0;2874602;1684416;1;82.6;48.4;0.0
FR;74;2021-05-21;13535;30731;0;2888137;1715147;1;83.0;49.3;0.0
FR;74;2021-05-22;5879;14243;0;2894016;1729390;1;83.2;49.7;0.0
FR;74;2021-05-23;1883;2398;0;2895899;1731788;1;83.3;49.8;0.0
FR;74;2021-05-24;4738;5759;0;2900637;1737547;1;83.4;50.0;0.0
FR;74;2021-05-25;10723;35204;0;2911360;1772751;1;83.7;51.0;0.0
FR;74;2021-05-26;10229;32984;0;2921589;1805735;1;84.0;51.9;0.0
FR;74;2021-05-27;11997;39448;0;2933586;1845183;1;84.3;53.0;0.0
FR;74;2021-05-28;11368;45056;0;2944954;1890239;1;84.7;54.3;0.0
FR;74;2021-05-29;4807;24304;0;2949761;1914543;1;84.8;55.0;0.0
FR;74;2021-05-30;1078;4238;0;2950839;1918781;1;84.8;55.2;0.0
FR;74;2021-05-31;7664;29818;0;2958503;1948599;1;85.1;56.0;0.0
FR;74;2021-06-01;10505;40164;0;2969008;1988763;1;85.4;57.2;0.0
FR;74;2021-06-02;8700;34093;0;2977708;2022856;1;85.6;58.2;0.0
FR;74;2021-06-03;10707;42280;0;2988415;2065136;1;85.9;59.4;0.0
FR;74;2021-06-04;9867;48022;0;2998282;2113158;1;86.2;60.8;0.0
FR;74;2021-06-05;4124;25138;0;3002406;2138296;1;86.3;61.5;0.0
FR;74;2021-06-06;983;4685;0;3003389;2142981;1;86.3;61.6;0.0
FR;74;2021-06-07;6242;31614;0;3009631;2174595;1;86.5;62.5;0.0
FR;74;2021-06-08;8862;38114;0;3018493;2212709;1;86.8;63.6;0.0
FR;74;2021-06-09;7758;32520;0;3026251;2245229;1;87.0;64.5;0.0
FR;74;2021-06-10;9209;37887;0;3035460;2283116;1;87.3;65.6;0.0
FR;74;2021-06-11;8335;46585;0;3043795;2329701;1;87.5;67.0;0.0
FR;74;2021-06-12;3718;20543;0;3047513;2350244;1;87.6;67.6;0.0
FR;74;2021-06-13;880;4153;0;3048393;2354397;1;87.6;67.7;0.0
FR;74;2021-06-14;5109;34013;0;3053502;2388410;1;87.8;68.7;0.0
FR;74;2021-06-15;7049;42582;0;3060551;2430992;1;88.0;69.9;0.0
FR;74;2021-06-16;5776;33270;0;3066327;2464262;1;88.2;70.8;0.0
FR;74;2021-06-17;7106;40706;0;3073433;2504968;1;88.4;72.0;0.0
FR;74;2021-06-18;6001;43597;0;3079434;2548565;1;88.5;73.3;0.0
FR;74;2021-06-19;2574;15756;0;3082008;2564321;1;88.6;73.7;0.0
FR;74;2021-06-20;509;2815;0;3082517;2567136;1;88.6;73.8;0.0
FR;74;2021-06-21;3665;25095;1;3086182;2592231;2;88.7;74.5;0.0
FR;74;2021-06-22;4890;32898;0;3091072;2625129;2;88.9;75.5;0.0
FR;74;2021-06-23;4385;23661;0;3095457;2648790;2;89.0;76.2;0.0
FR;74;2021-06-24;5436;26291;0;3100893;2675081;2;89.1;76.9;0.0
FR;74;2021-06-25;4805;30606;0;3105698;2705687;2;89.3;77.8;0.0
FR;74;2021-06-26;2137;12206;0;3107835;2717893;2;89.3;78.1;0.0
FR;74;2021-06-27;502;2642;0;3108337;2720535;2;89.4;78.2;0.0
FR;74;2021-06-28;2975;18599;0;3111312;2739134;2;89.4;78.7;0.0
FR;74;2021-06-29;4177;24187;0;3115489;2763321;2;89.6;79.4;0.0
FR;74;2021-06-30;4029;19016;0;3119518;2782337;2;89.7;80.0;0.0
FR;74;2021-07-01;5286;22045;0;3124804;2804382;2;89.8;80.6;0.0
FR;74;2021-07-02;4859;25308;1;3129663;2829690;3;90.0;81.4;0.0
FR;74;2021-07-03;2007;9956;0;3131670;2839646;3;90.0;81.6;0.0
FR;74;2021-07-04;511;2050;0;3132181;2841696;3;90.0;81.7;0.0
FR;74;2021-07-05;3459;14876;0;3135640;2856572;3;90.1;82.1;0.0
FR;74;2021-07-06;4710;19807;1;3140350;2876379;4;90.3;82.7;0.0
FR;74;2021-07-07;4528;14815;1;3144878;2891194;5;90.4;83.1;0.0
FR;74;2021-07-08;5533;16699;3;3150411;2907893;8;90.6;83.6;0.0
FR;74;2021-07-09;5055;17638;1;3155466;2925531;9;90.7;84.1;0.0
FR;74;2021-07-10;2199;7025;0;3157665;2932556;9;90.8;84.3;0.0
FR;74;2021-07-11;578;1367;0;3158243;2933923;9;90.8;84.3;0.0
FR;74;2021-07-12;3440;11888;0;3161683;2945811;9;90.9;84.7;0.0
FR;74;2021-07-13;5686;15023;0;3167369;2960834;9;91.1;85.1;0.0
FR;74;2021-07-14;1465;2108;0;3168834;2962942;9;91.1;85.2;0.0
FR;74;2021-07-15;6806;15033;0;3175640;2977975;9;91.3;85.6;0.0
FR;74;2021-07-16;7101;14846;0;3182741;2992821;9;91.5;86.0;0.0
FR;74;2021-07-17;3384;5739;0;3186125;2998560;9;91.6;86.2;0.0
FR;74;2021-07-18;784;1206;0;3186909;2999766;9;91.6;86.2;0.0
FR;74;2021-07-19;4681;10160;0;3191590;3009926;9;91.8;86.5;0.0
FR;74;2021-07-20;6477;13141;0;3198067;3023067;9;91.9;86.9;0.0
FR;74;2021-07-21;6392;11007;1;3204459;3034074;10;92.1;87.2;0.0
FR;74;2021-07-22;7377;12479;1;3211836;3046553;11;92.3;87.6;0.0
FR;74;2021-07-23;7451;12342;0;3219287;3058895;11;92.6;87.9;0.0
FR;74;2021-07-24;3448;4383;0;3222735;3063278;11;92.7;88.1;0.0
FR;74;2021-07-25;873;892;0;3223608;3064170;11;92.7;88.1;0.0
FR;74;2021-07-26;5264;8067;1;3228872;3072237;12;92.8;88.3;0.0
FR;74;2021-07-27;7811;10182;0;3236683;3082419;12;93.1;88.6;0.0
FR;74;2021-07-28;7279;8722;0;3243962;3091141;12;93.3;88.9;0.0
FR;74;2021-07-29;8443;9622;0;3252405;3100763;12;93.5;89.1;0.0
FR;74;2021-07-30;7824;9454;0;3260229;3110217;12;93.7;89.4;0.0
FR;74;2021-07-31;3588;3428;0;3263817;3113645;12;93.8;89.5;0.0
FR;74;2021-08-01;1012;686;0;3264829;3114331;12;93.9;89.5;0.0
FR;74;2021-08-02;5506;5833;0;3270335;3120164;12;94.0;89.7;0.0
FR;74;2021-08-03;7374;7591;1;3277709;3127755;13;94.2;89.9;0.0
FR;74;2021-08-04;6864;6039;0;3284573;3133794;13;94.4;90.1;0.0
FR;74;2021-08-05;7149;6858;0;3291722;3140652;13;94.6;90.3;0.0
FR;74;2021-08-06;7035;7044;0;3298757;3147696;13;94.8;90.5;0.0
FR;74;2021-08-07;2887;2982;0;3301644;3150678;13;94.9;90.6;0.0
FR;74;2021-08-08;705;698;0;3302349;3151376;13;94.9;90.6;0.0
FR;74;2021-08-09;4459;5478;0;3306808;3156854;13;95.1;90.8;0.0
FR;74;2021-08-10;6071;6942;0;3312879;3163796;13;95.2;91.0;0.0
FR;74;2021-08-11;5549;5831;1;3318428;3169627;14;95.4;91.1;0.0
FR;74;2021-08-12;5882;6602;0;3324310;3176229;14;95.6;91.3;0.0
FR;74;2021-08-13;5094;5975;1;3329404;3182204;15;95.7;91.5;0.0
FR;74;2021-08-14;2030;2690;0;3331434;3184894;15;95.8;91.6;0.0
FR;74;2021-08-15;435;466;0;3331869;3185360;15;95.8;91.6;0.0
FR;74;2021-08-16;3162;5165;0;3335031;3190525;15;95.9;91.7;0.0
FR;74;2021-08-17;4423;6632;0;3339454;3197157;15;96.0;91.9;0.0
FR;74;2021-08-18;3904;6139;1;3343358;3203296;16;96.1;92.1;0.0
FR;74;2021-08-19;4026;6564;0;3347384;3209860;16;96.2;92.3;0.0
FR;74;2021-08-20;3666;6527;0;3351050;3216387;16;96.3;92.5;0.0
FR;74;2021-08-21;1418;2815;0;3352468;3219202;16;96.4;92.6;0.0
FR;74;2021-08-22;285;770;0;3352753;3219972;16;96.4;92.6;0.0
FR;74;2021-08-23;2392;5406;0;3355145;3225378;16;96.5;92.7;0.0
FR;74;2021-08-24;3278;6953;0;3358423;3232331;16;96.6;92.9;0.0
FR;74;2021-08-25;2945;6299;0;3361368;3238630;16;96.6;93.1;0.0
FR;74;2021-08-26;3056;6864;0;3364424;3245494;16;96.7;93.3;0.0
FR;74;2021-08-27;2856;7131;0;3367280;3252625;16;96.8;93.5;0.0
FR;74;2021-08-28;1215;2940;0;3368495;3255565;16;96.8;93.6;0.0
FR;74;2021-08-29;220;681;0;3368715;3256246;16;96.8;93.6;0.0
FR;74;2021-08-30;1811;4657;749;3370526;3260903;765;96.9;93.7;0.0
FR;74;2021-08-31;2431;6078;1324;3372957;3266981;2089;97.0;93.9;0.1
FR;74;2021-09-01;2421;5284;2633;3375378;3272265;4722;97.0;94.1;0.1
FR;74;2021-09-02;2368;5775;2982;3377746;3278040;7704;97.1;94.2;0.2
FR;74;2021-09-03;2470;6080;3224;3380216;3284120;10928;97.2;94.4;0.3
FR;74;2021-09-04;1090;2346;1493;3381306;3286466;12421;97.2;94.5;0.4
FR;74;2021-09-05;238;418;501;3381544;3286884;12922;97.2;94.5;0.4
FR;74;2021-09-06;1593;3838;3215;3383137;3290722;16137;97.3;94.6;0.5
FR;74;2021-09-07;1957;4505;3513;3385094;3295227;19650;97.3;94.7;0.6
FR;74;2021-09-08;1537;3799;3002;3386631;3299026;22652;97.4;94.8;0.7
FR;74;2021-09-09;1779;4185;3504;3388410;3303211;26156;97.4;95.0;0.8
FR;74;2021-09-10;1887;4144;3778;3390297;3307355;29934;97.5;95.1;0.9
FR;74;2021-09-11;763;1606;1342;3391060;3308961;31276;97.5;95.1;0.9
FR;74;2021-09-12;136;290;272;3391196;3309251;31548;97.5;95.1;0.9
FR;74;2021-09-13;1120;2717;3712;3392316;3311968;35260;97.5;95.2;1.0
FR;74;2021-09-14;1409;3268;4942;3393725;3315236;40202;97.6;95.3;1.2
FR;74;2021-09-15;1292;2879;4153;3395017;3318115;44355;97.6;95.4;1.3
FR;74;2021-09-16;1380;2977;4638;3396397;3321092;48993;97.6;95.5;1.4
FR;74;2021-09-17;1481;3180;4605;3397878;3324272;53598;97.7;95.6;1.5
FR;74;2021-09-18;594;1416;1512;3398472;3325688;55110;97.7;95.6;1.6
FR;74;2021-09-19;93;217;262;3398565;3325905;55372;97.7;95.6;1.6
FR;74;2021-09-20;810;1955;4061;3399375;3327860;59433;97.7;95.7;1.7
FR;74;2021-09-21;973;2474;4831;3400348;3330334;64264;97.8;95.7;1.8
FR;74;2021-09-22;817;2274;4304;3401165;3332608;68568;97.8;95.8;2.0
