reg;nom_reg;semaine;nb_pos;nb_crib;tx_crib;nb_A0;nb_A1;tx_A1;nb_C0;nb_C1;tx_C1;nb_D0;nb_D1;tx_D1;nb_A0C0;nb_A01C01;tx_A0C0
11;Ile-de-France;2021-11-01-2021-11-07;12988.00;25.00;0.19;21.00;0.00;0.00;0.00;21.00;100.00;5.00;0.00;0.00;0.00;21.00;0.00
11;Ile-de-France;2021-11-02-2021-11-08;15520.00;25.00;0.16;21.00;0.00;0.00;0.00;21.00;100.00;4.00;0.00;0.00;0.00;21.00;0.00
11;Ile-de-France;2021-11-03-2021-11-09;15183.00;32.00;0.21;28.00;0.00;0.00;1.00;28.00;96.55;4.00;0.00;0.00;0.00;28.00;0.00
11;Ile-de-France;2021-11-04-2021-11-10;15523.00;76.00;0.49;61.00;0.00;0.00;4.00;58.00;93.55;3.00;0.00;0.00;3.00;61.00;4.92
11;Ile-de-France;2021-11-05-2021-11-11;14162.00;74.00;0.52;59.00;0.00;0.00;4.00;56.00;93.33;3.00;0.00;0.00;3.00;59.00;5.08
11;Ile-de-France;2021-11-06-2021-11-12;15067.00;86.00;0.57;74.00;0.00;0.00;4.00;71.00;94.67;4.00;0.00;0.00;3.00;74.00;4.05
11;Ile-de-France;2021-11-07-2021-11-13;15399.00;113.00;0.73;100.00;0.00;0.00;4.00;97.00;96.04;4.00;0.00;0.00;3.00;100.00;3.00
11;Ile-de-France;2021-11-08-2021-11-14;15626.00;130.00;0.83;115.00;0.00;0.00;4.00;112.00;96.55;4.00;0.00;0.00;3.00;115.00;2.61
11;Ile-de-France;2021-11-09-2021-11-15;17569.00;221.00;1.26;202.00;0.00;0.00;5.00;198.00;97.54;7.00;0.00;0.00;4.00;201.00;1.99
11;Ile-de-France;2021-11-10-2021-11-16;19148.00;461.00;2.41;429.00;0.00;0.00;4.00;425.00;99.07;9.00;0.00;0.00;4.00;428.00;0.93
11;Ile-de-France;2021-11-11-2021-11-17;20832.00;698.00;3.35;666.00;0.00;0.00;1.00;665.00;99.85;11.00;0.00;0.00;1.00;665.00;0.15
11;Ile-de-France;2021-11-12-2021-11-18;24649.00;709.00;2.88;675.00;0.00;0.00;2.00;673.00;99.70;11.00;0.00;0.00;2.00;674.00;0.30
11;Ile-de-France;2021-11-13-2021-11-19;26394.00;725.00;2.75;686.00;0.00;0.00;3.00;683.00;99.56;13.00;0.00;0.00;3.00;684.00;0.44
11;Ile-de-France;2021-11-14-2021-11-20;28165.00;710.00;2.52;671.00;0.00;0.00;3.00;667.00;99.55;17.00;0.00;0.00;3.00;668.00;0.45
11;Ile-de-France;2021-11-15-2021-11-21;28731.00;718.00;2.50;668.00;0.00;0.00;4.00;665.00;99.40;21.00;0.00;0.00;4.00;665.00;0.60
11;Ile-de-France;2021-11-16-2021-11-22;31357.00;1299.00;4.14;1124.00;0.00;0.00;15.00;1110.00;98.67;27.00;0.00;0.00;15.00;1120.00;1.34
11;Ile-de-France;2021-11-17-2021-11-23;34169.00;1209.00;3.54;1010.00;0.00;0.00;17.00;996.00;98.32;34.00;0.00;0.00;17.00;1006.00;1.69
11;Ile-de-France;2021-11-18-2021-11-24;37191.00;1217.00;3.27;973.00;1.00;0.10;26.00;954.00;97.35;46.00;0.00;0.00;26.00;968.00;2.69
11;Ile-de-France;2021-11-19-2021-11-25;40272.00;1632.00;4.05;1286.00;1.00;0.08;36.00;1255.00;97.21;76.00;4.00;5.00;36.00;1277.00;2.82
11;Ile-de-France;2021-11-20-2021-11-26;43211.00;2220.00;5.14;1758.00;1.00;0.06;50.00;1716.00;97.17;116.00;4.00;3.33;50.00;1747.00;2.86
11;Ile-de-France;2021-11-21-2021-11-27;45518.00;2743.00;6.03;2177.00;1.00;0.05;81.00;2105.00;96.29;133.00;7.00;5.00;81.00;2166.00;3.74
11;Ile-de-France;2021-11-22-2021-11-28;46170.00;2993.00;6.48;2369.00;1.00;0.04;92.00;2284.00;96.13;151.00;8.00;5.03;92.00;2358.00;3.90
11;Ile-de-France;2021-11-23-2021-11-29;51227.00;4939.00;9.64;4076.00;1.00;0.02;157.00;3935.00;96.16;204.00;16.00;7.27;156.00;4066.00;3.84
11;Ile-de-France;2021-11-24-2021-11-30;55135.00;7728.00;14.02;6435.00;2.00;0.03;232.00;6232.00;96.41;272.00;20.00;6.85;230.00;6422.00;3.58
11;Ile-de-France;2021-11-25-2021-12-01;58697.00;10499.00;17.89;8784.00;1.00;0.01;275.00;8559.00;96.89;317.00;26.00;7.58;273.00;8771.00;3.11
11;Ile-de-France;2021-11-26-2021-12-02;62411.00;13160.00;21.09;11114.00;3.00;0.03;354.00;10834.00;96.84;360.00;38.00;9.55;352.00;11107.00;3.17
11;Ile-de-France;2021-11-27-2021-12-03;65944.00;15854.00;24.04;13402.00;3.00;0.02;428.00;13071.00;96.83;423.00;57.00;11.88;426.00;13398.00;3.18
11;Ile-de-France;2021-11-28-2021-12-04;68056.00;17177.00;25.24;14512.00;7.00;0.05;447.00;14176.00;96.94;471.00;62.00;11.63;445.00;14512.00;3.07
11;Ile-de-France;2021-11-29-2021-12-05;68913.00;17710.00;25.70;14936.00;7.00;0.05;457.00;14594.00;96.96;514.00;66.00;11.38;455.00;14935.00;3.05
11;Ile-de-France;2021-11-30-2021-12-06;72026.00;19453.00;27.01;16412.00;8.00;0.05;556.00;15994.00;96.64;638.00;76.00;10.64;553.00;16407.00;3.37
11;Ile-de-France;2021-12-01-2021-12-07;74112.00;20510.00;27.67;17403.00;7.00;0.04;724.00;16851.00;95.88;729.00;92.00;11.21;720.00;17398.00;4.14
11;Ile-de-France;2021-12-02-2021-12-08;76244.00;21307.00;27.95;18114.00;12.00;0.07;901.00;17399.00;95.08;815.00;124.00;13.21;896.00;18108.00;4.95
11;Ile-de-France;2021-12-03-2021-12-09;77766.00;22095.00;28.41;18810.00;13.00;0.07;1095.00;17909.00;94.24;945.00;170.00;15.25;1086.00;18801.00;5.78
11;Ile-de-France;2021-12-04-2021-12-10;78696.00;22539.00;28.64;19295.00;15.00;0.08;1226.00;18258.00;93.71;1028.00;194.00;15.88;1214.00;19282.00;6.30
11;Ile-de-France;2021-12-05-2021-12-11;79493.00;22685.00;28.54;19489.00;12.00;0.06;1349.00;18332.00;93.15;1075.00;220.00;16.99;1335.00;19470.00;6.86
11;Ile-de-France;2021-12-06-2021-12-12;79848.00;22519.00;28.20;19396.00;13.00;0.07;1422.00;18170.00;92.74;1096.00;229.00;17.28;1406.00;19379.00;7.26
11;Ile-de-France;2021-12-07-2021-12-13;82479.00;23159.00;28.08;19946.00;15.00;0.08;2073.00;18069.00;89.71;1192.00;347.00;22.55;2044.00;19924.00;10.26
11;Ile-de-France;2021-12-08-2021-12-14;85679.00;23667.00;27.62;20366.00;15.00;0.07;2819.00;17713.00;86.27;1230.00;487.00;28.36;2781.00;20339.00;13.67
11;Ile-de-France;2021-12-09-2021-12-15;90129.00;24432.00;27.11;21050.00;12.00;0.06;3865.00;17345.00;81.78;1245.00;582.00;31.86;3805.00;21018.00;18.10
11;Ile-de-France;2021-12-10-2021-12-16;95240.00;25209.00;26.47;21753.00;9.00;0.04;4987.00;16919.00;77.23;1250.00;627.00;33.40;4917.00;21712.00;22.65
11;Ile-de-France;2021-12-11-2021-12-17;101738.00;26108.00;25.66;22506.00;48.00;0.21;6278.00;16424.00;72.35;1266.00;727.00;36.48;6167.00;22486.00;27.43
11;Ile-de-France;2021-12-12-2021-12-18;107110.00;26668.00;24.90;22978.00;59.00;0.26;7079.00;16108.00;69.47;1278.00;784.00;38.02;6955.00;22966.00;30.28
11;Ile-de-France;2021-12-13-2021-12-19;109522.00;27026.00;24.68;23210.00;60.00;0.26;7419.00;16003.00;68.32;1318.00;892.00;40.36;7288.00;23194.00;31.42
11;Ile-de-France;2021-12-14-2021-12-20;124208.00;29972.00;24.13;26095.00;75.00;0.29;10692.00;15682.00;59.46;1501.00;1275.00;45.93;10518.00;26096.00;40.31
11;Ile-de-France;2021-12-15-2021-12-21;142743.00;38584.00;27.03;33710.00;143.00;0.42;17716.00;16524.00;48.26;1912.00;2423.00;55.89;17430.00;33783.00;51.59
11;Ile-de-France;2021-12-16-2021-12-22;165351.00;48437.00;29.29;42604.00;166.00;0.39;26046.00;17268.00;39.87;2474.00;4237.00;63.14;25680.00;42700.00;60.14
11;Ile-de-France;2021-12-17-2021-12-23;193195.00;59440.00;30.77;52473.00;199.00;0.38;35476.00;17975.00;33.63;3312.00;7583.00;69.60;34974.00;52608.00;66.48
11;Ile-de-France;2021-12-18-2021-12-24;217799.00;66447.00;30.51;58788.00;198.00;0.34;42260.00;17721.00;29.54;4139.00;11065.00;72.78;41634.00;58936.00;70.64
11;Ile-de-France;2021-12-19-2021-12-25;212275.00;65530.00;30.87;57967.00;202.00;0.35;42473.00;16737.00;28.27;4189.00;11653.00;73.56;41798.00;58123.00;71.91
11;Ile-de-France;2021-12-20-2021-12-26;222099.00;67346.00;30.32;59662.00;213.00;0.36;44226.00;16773.00;27.50;4323.00;12948.00;74.97;43473.00;59833.00;72.66
11;Ile-de-France;2021-12-21-2021-12-27;282389.00;88569.00;31.36;79100.00;230.00;0.29;63103.00;17717.00;21.92;6126.00;25289.00;80.50;62086.00;79286.00;78.31
11;Ile-de-France;2021-12-22-2021-12-28;334505.00;104245.00;31.16;93759.00;184.00;0.20;78806.00;16795.00;17.57;7414.00;37585.00;83.52;77627.00;93883.00;82.68
11;Ile-de-France;2021-12-23-2021-12-29;382724.00;117212.00;30.63;105863.00;170.00;0.16;92249.00;15598.00;14.46;8268.00;49370.00;85.66;90899.00;105973.00;85.78
11;Ile-de-France;2021-12-24-2021-12-30;428448.00;128811.00;30.06;116254.00;150.00;0.13;104049.00;14241.00;12.04;8644.00;58521.00;87.13;102558.00;116318.00;88.17
11;Ile-de-France;2021-12-25-2021-12-31;466492.00;137086.00;29.39;123871.00;117.00;0.09;112675.00;13208.00;10.49;8695.00;64908.00;88.19;111149.00;123890.00;89.72
11;Ile-de-France;2021-12-26-2022-01-01;470583.00;137775.00;29.28;124514.00;101.00;0.08;113415.00;13080.00;10.34;8714.00;65334.00;88.23;111902.00;124511.00;89.87
11;Ile-de-France;2021-12-27-2022-01-02;483085.00;139134.00;28.80;125755.00;88.00;0.07;114827.00;12887.00;10.09;8797.00;66387.00;88.30;113316.00;125733.00;90.12
11;Ile-de-France;2021-12-28-2022-01-03;534668.00;138652.00;25.93;123739.00;69.00;0.06;115323.00;10203.00;8.13;7730.00;66511.00;89.59;113862.00;123685.00;92.06
11;Ile-de-France;2021-12-29-2022-01-04;560412.00;133863.00;23.89;117277.00;98.00;0.08;110585.00;8306.00;6.99;6647.00;62824.00;90.43;109250.00;117253.00;93.17
11;Ile-de-France;2021-12-30-2022-01-05;574066.00;125727.00;21.90;105889.00;97.00;0.09;100756.00;6566.00;6.12;5602.00;54195.00;90.63;99563.00;105859.00;94.05
11;Ile-de-France;2021-12-31-2022-01-06;578872.00;115618.00;19.97;93501.00;103.00;0.11;89758.00;4996.00;5.27;4597.00;45853.00;90.89;88731.00;93491.00;94.91
11;Ile-de-France;2022-01-01-2022-01-07;596643.00;110261.00;18.48;85916.00;97.00;0.11;82943.00;4087.00;4.70;3834.00;39057.00;91.06;82031.00;85916.00;95.48
11;Ile-de-France;2022-01-02-2022-01-08;662425.00;113840.00;17.19;88589.00;98.00;0.11;85621.00;4088.00;4.56;3777.00;39365.00;91.25;84718.00;88595.00;95.62
11;Ile-de-France;2022-01-03-2022-01-09;666570.00;111621.00;16.75;86494.00;100.00;0.12;83618.00;3951.00;4.51;3505.00;37608.00;91.47;82759.00;86503.00;95.67
11;Ile-de-France;2022-01-04-2022-01-10;653406.00;95686.00;14.64;72780.00;97.00;0.13;70905.00;2759.00;3.75;2539.00;27961.00;91.68;70210.00;72796.00;96.45
11;Ile-de-France;2022-01-05-2022-01-11;640382.00;82632.00;12.90;62357.00;79.00;0.13;61096.00;2071.00;3.28;1888.00;21345.00;91.87;60427.00;62367.00;96.89
11;Ile-de-France;2022-01-06-2022-01-12;634920.00;73909.00;11.64;57948.00;84.00;0.14;57012.00;1690.00;2.88;1510.00;19962.00;92.97;56374.00;57971.00;97.25
11;Ile-de-France;2022-01-07-2022-01-13;624971.00;66810.00;10.69;54635.00;67.00;0.12;53994.00;1360.00;2.46;1313.00;20794.00;94.06;53354.00;54651.00;97.63
11;Ile-de-France;2022-01-08-2022-01-14;615433.00;62593.00;10.17;53149.00;74.00;0.14;52783.00;1080.00;2.01;1162.00;22904.00;95.17;52122.00;53172.00;98.03
11;Ile-de-France;2022-01-09-2022-01-15;610864.00;62365.00;10.21;53307.00;76.00;0.14;53066.00;987.00;1.83;1108.00;24236.00;95.63;52364.00;53332.00;98.18
11;Ile-de-France;2022-01-10-2022-01-16;611560.00;61841.00;10.11;52923.00;78.00;0.15;52722.00;947.00;1.76;1055.00;24162.00;95.82;52022.00;52955.00;98.24
11;Ile-de-France;2022-01-11-2022-01-17;600978.00;63584.00;10.58;54748.00;76.00;0.14;54705.00;841.00;1.51;946.00;28888.00;96.83;53945.00;54785.00;98.47
11;Ile-de-France;2022-01-12-2022-01-18;592714.00;64691.00;10.91;56026.00;54.00;0.10;56138.00;674.00;1.19;889.00;32683.00;97.35;55352.00;56017.00;98.81
11;Ile-de-France;2022-01-13-2022-01-19;589591.00;66213.00;11.23;57434.00;52.00;0.09;57627.00;593.00;1.02;839.00;35965.00;97.72;56827.00;57425.00;98.96
11;Ile-de-France;2022-01-14-2022-01-20;582791.00;67151.00;11.52;58512.00;54.00;0.09;58741.00;538.00;0.91;685.00;37317.00;98.20;57960.00;58506.00;99.07
11;Ile-de-France;2022-01-15-2022-01-21;573037.00;67632.00;11.80;59158.00;47.00;0.08;59415.00;494.00;0.82;599.00;38233.00;98.46;58649.00;59148.00;99.16
11;Ile-de-France;2022-01-16-2022-01-22;564241.00;67464.00;11.96;59063.00;44.00;0.07;59345.00;461.00;0.77;546.00;38436.00;98.60;58585.00;59053.00;99.21
11;Ile-de-France;2022-01-17-2022-01-23;559795.00;67860.00;12.12;59367.00;40.00;0.07;59649.00;463.00;0.77;546.00;38780.00;98.61;58888.00;59351.00;99.22
11;Ile-de-France;2022-01-18-2022-01-24;540199.00;68048.00;12.60;59651.00;54.00;0.09;60047.00;411.00;0.68;577.00;43196.00;98.68;59214.00;59650.00;99.27
11;Ile-de-France;2022-01-19-2022-01-25;515913.00;66586.00;12.91;58460.00;51.00;0.09;58870.00;391.00;0.66;571.00;45105.00;98.75;58038.00;58455.00;99.29
11;Ile-de-France;2022-01-20-2022-01-26;488254.00;63780.00;13.06;55927.00;52.00;0.09;56421.00;331.00;0.58;538.00;45934.00;98.84;55560.00;55923.00;99.35
11;Ile-de-France;2022-01-21-2022-01-27;463186.00;61542.00;13.29;53878.00;55.00;0.10;54448.00;288.00;0.53;554.00;46803.00;98.83;53553.00;53881.00;99.39
11;Ile-de-France;2022-01-22-2022-01-28;440219.00;59373.00;13.49;51964.00;57.00;0.11;52641.00;248.00;0.47;520.00;47904.00;98.93;51676.00;51969.00;99.44
11;Ile-de-France;2022-01-23-2022-01-29;420852.00;57963.00;13.77;50804.00;57.00;0.11;51484.00;238.00;0.46;529.00;48481.00;98.92;50523.00;50808.00;99.44
11;Ile-de-France;2022-01-24-2022-01-30;411632.00;57231.00;13.90;50215.00;57.00;0.11;50885.00;229.00;0.45;521.00;48376.00;98.93;49943.00;50222.00;99.44
11;Ile-de-France;2022-01-25-2022-01-31;378335.00;52820.00;13.96;46127.00;36.00;0.08;46913.00;187.00;0.40;428.00;44713.00;99.05;45897.00;46114.00;99.53
11;Ile-de-France;2022-01-26-2022-02-01;355984.00;49698.00;13.96;43273.00;37.00;0.09;44266.00;141.00;0.32;416.00;42085.00;99.02;43105.00;43277.00;99.60
11;Ile-de-France;2022-01-27-2022-02-02;335026.00;46912.00;14.00;40948.00;41.00;0.10;41950.00;128.00;0.30;380.00;39822.00;99.05;40791.00;40956.00;99.60
11;Ile-de-France;2022-01-28-2022-02-03;316497.00;43797.00;13.84;38320.00;38.00;0.10;39229.00;130.00;0.33;338.00;37797.00;99.11;38157.00;38322.00;99.57
11;Ile-de-France;2022-01-29-2022-02-04;294522.00;40466.00;13.74;35391.00;46.00;0.13;36193.00;123.00;0.34;325.00;35455.00;99.09;35238.00;35403.00;99.53
11;Ile-de-France;2022-01-30-2022-02-05;277060.00;39084.00;14.11;34192.00;50.00;0.15;34958.00;116.00;0.33;310.00;34471.00;99.11;34047.00;34210.00;99.52
11;Ile-de-France;2022-01-31-2022-02-06;268513.00;38809.00;14.45;33956.00;50.00;0.15;34721.00;115.00;0.33;314.00;34339.00;99.09;33809.00;33971.00;99.52
11;Ile-de-France;2022-02-01-2022-02-07;240848.00;35648.00;14.80;31493.00;57.00;0.18;32031.00;107.00;0.33;317.00;32245.00;99.03;31357.00;31518.00;99.49
11;Ile-de-France;2022-02-02-2022-02-08;221971.00;32595.00;14.68;28889.00;64.00;0.22;29212.00;91.00;0.31;261.00;30004.00;99.14;28780.00;28932.00;99.47
11;Ile-de-France;2022-02-03-2022-02-09;202669.00;30301.00;14.95;26760.00;59.00;0.22;27003.00;87.00;0.32;259.00;28276.00;99.09;26659.00;26801.00;99.47
11;Ile-de-France;2022-02-04-2022-02-10;187088.00;28417.00;15.19;25016.00;76.00;0.30;25268.00;74.00;0.29;242.00;26434.00;99.09;24928.00;25074.00;99.42
11;Ile-de-France;2022-02-05-2022-02-11;172457.00;26748.00;15.51;23475.00;70.00;0.30;23709.00;76.00;0.32;235.00;24755.00;99.06;23384.00;23527.00;99.39
11;Ile-de-France;2022-02-06-2022-02-12;160178.00;25962.00;16.21;22656.00;70.00;0.31;22885.00;77.00;0.34;221.00;23898.00;99.08;22564.00;22708.00;99.37
11;Ile-de-France;2022-02-07-2022-02-13;155694.00;25679.00;16.49;22380.00;72.00;0.32;22607.00;78.00;0.34;216.00;23610.00;99.09;22290.00;22437.00;99.34
11;Ile-de-France;2022-02-08-2022-02-14;138636.00;22962.00;16.56;19701.00;67.00;0.34;19912.00;66.00;0.33;232.00;20736.00;98.89;19630.00;19756.00;99.36
11;Ile-de-France;2022-02-09-2022-02-15;128707.00;21478.00;16.69;18304.00;53.00;0.29;18486.00;59.00;0.32;215.00;19252.00;98.90;18237.00;18343.00;99.42
11;Ile-de-France;2022-02-10-2022-02-16;119224.00;20293.00;17.02;17286.00;43.00;0.25;17440.00;59.00;0.34;241.00;18106.00;98.69;17219.00;17315.00;99.45
11;Ile-de-France;2022-02-11-2022-02-17;111855.00;19052.00;17.03;16154.00;23.00;0.14;16281.00;57.00;0.35;249.00;16876.00;98.55;16094.00;16165.00;99.56
11;Ile-de-France;2022-02-12-2022-02-18;104213.00;17763.00;17.04;15004.00;21.00;0.14;15128.00;48.00;0.32;238.00;15683.00;98.51;14954.00;15012.00;99.61
11;Ile-de-France;2022-02-13-2022-02-19;98165.00;17068.00;17.39;14442.00;22.00;0.15;14555.00;46.00;0.32;235.00;15082.00;98.47;14398.00;14451.00;99.63
11;Ile-de-France;2022-02-14-2022-02-20;95600.00;16957.00;17.74;14350.00;20.00;0.14;14457.00;45.00;0.31;232.00;14981.00;98.47;14306.00;14355.00;99.66
11;Ile-de-France;2022-02-15-2022-02-21;85975.00;15499.00;18.03;13156.00;16.00;0.12;13249.00;42.00;0.32;176.00;13781.00;98.74;13112.00;13156.00;99.67
11;Ile-de-France;2022-02-16-2022-02-22;80138.00;14813.00;18.48;12541.00;16.00;0.13;12636.00;48.00;0.38;169.00;13124.00;98.73;12492.00;12541.00;99.61
11;Ile-de-France;2022-02-17-2022-02-23;73969.00;13796.00;18.65;11725.00;14.00;0.12;11819.00;42.00;0.35;138.00;12241.00;98.89;11680.00;11722.00;99.64
11;Ile-de-France;2022-02-18-2022-02-24;69564.00;13226.00;19.01;11227.00;13.00;0.12;11319.00;40.00;0.35;134.00;11697.00;98.87;11182.00;11224.00;99.63
11;Ile-de-France;2022-02-19-2022-02-25;65584.00;12730.00;19.41;10825.00;12.00;0.11;10914.00;35.00;0.32;133.00;11222.00;98.83;10784.00;10823.00;99.64
11;Ile-de-France;2022-02-20-2022-02-26;62268.00;12321.00;19.79;10502.00;8.00;0.08;10592.00;29.00;0.27;138.00;10866.00;98.75;10462.00;10494.00;99.70
11;Ile-de-France;2022-02-21-2022-02-27;61494.00;12337.00;20.06;10522.00;10.00;0.09;10608.00;28.00;0.26;161.00;10853.00;98.54;10483.00;10517.00;99.68
11;Ile-de-France;2022-02-22-2022-02-28;58391.00;11808.00;20.22;10083.00;8.00;0.08;10162.00;23.00;0.23;149.00;10401.00;98.59;10043.00;10072.00;99.71
11;Ile-de-France;2022-02-23-2022-03-01;56261.00;11191.00;19.89;9627.00;7.00;0.07;9684.00;19.00;0.20;146.00;9892.00;98.55;9592.00;9617.00;99.74
11;Ile-de-France;2022-02-24-2022-03-02;54736.00;11012.00;20.12;9475.00;14.00;0.15;9539.00;16.00;0.17;139.00;9748.00;98.59;9444.00;9473.00;99.69
11;Ile-de-France;2022-02-25-2022-03-03;53585.00;10734.00;20.03;9272.00;15.00;0.16;9336.00;18.00;0.19;132.00;9542.00;98.64;9240.00;9272.00;99.65
11;Ile-de-France;2022-02-26-2022-03-04;52602.00;10632.00;20.21;9269.00;15.00;0.16;9330.00;18.00;0.19;142.00;9500.00;98.53;9234.00;9266.00;99.65
11;Ile-de-France;2022-02-27-2022-03-05;52910.00;10908.00;20.62;9568.00;16.00;0.17;9625.00;18.00;0.19;138.00;9786.00;98.61;9531.00;9565.00;99.64
11;Ile-de-France;2022-02-28-2022-03-06;53044.00;10848.00;20.45;9535.00;16.00;0.17;9595.00;18.00;0.19;116.00;9782.00;98.83;9499.00;9533.00;99.64
11;Ile-de-France;2022-03-01-2022-03-07;55080.00;11163.00;20.27;9857.00;16.00;0.16;9926.00;16.00;0.16;130.00;10072.00;98.73;9828.00;9860.00;99.68
11;Ile-de-France;2022-03-02-2022-03-08;56788.00;11581.00;20.39;10263.00;27.00;0.26;10346.00;15.00;0.14;137.00;10478.00;98.71;10236.00;10277.00;99.60
11;Ile-de-France;2022-03-03-2022-03-09;59265.00;12033.00;20.30;10737.00;20.00;0.19;10810.00;17.00;0.16;142.00;10945.00;98.72;10707.00;10742.00;99.67
11;Ile-de-France;2022-03-04-2022-03-10;61753.00;12451.00;20.16;11204.00;19.00;0.17;11282.00;13.00;0.12;145.00;11403.00;98.74;11174.00;11204.00;99.73
11;Ile-de-France;2022-03-05-2022-03-11;64807.00;12857.00;19.84;11554.00;18.00;0.16;11643.00;15.00;0.13;136.00;11787.00;98.86;11525.00;11556.00;99.73
11;Ile-de-France;2022-03-06-2022-03-12;67710.00;12963.00;19.14;11649.00;18.00;0.15;11753.00;14.00;0.12;137.00;11894.00;98.86;11624.00;11654.00;99.74
11;Ile-de-France;2022-03-07-2022-03-13;68764.00;13026.00;18.94;11714.00;17.00;0.14;11820.00;14.00;0.12;134.00;11958.00;98.89;11689.00;11718.00;99.75
11;Ile-de-France;2022-03-08-2022-03-14;75773.00;14192.00;18.73;12846.00;31.00;0.24;12977.00;20.00;0.15;139.00;13121.00;98.95;12814.00;12863.00;99.62
11;Ile-de-France;2022-03-09-2022-03-15;81640.00;15401.00;18.86;13964.00;27.00;0.19;14109.00;21.00;0.15;172.00;14236.00;98.81;13923.00;13970.00;99.66
11;Ile-de-France;2022-03-10-2022-03-16;88453.00;16684.00;18.86;15145.00;28.00;0.18;15298.00;20.00;0.13;185.00;15417.00;98.81;15108.00;15155.00;99.69
11;Ile-de-France;2022-03-11-2022-03-17;95330.00;18192.00;19.08;16554.00;38.00;0.23;16728.00;20.00;0.12;200.00;16855.00;98.83;16521.00;16578.00;99.66
11;Ile-de-France;2022-03-12-2022-03-18;103555.00;20151.00;19.46;18401.00;40.00;0.22;18596.00;20.00;0.11;229.00;18717.00;98.79;18368.00;18427.00;99.68
11;Ile-de-France;2022-03-13-2022-03-19;111034.00;21461.00;19.33;19621.00;47.00;0.24;19818.00;23.00;0.12;241.00;19962.00;98.81;19585.00;19654.00;99.65
11;Ile-de-France;2022-03-14-2022-03-20;113968.00;21992.00;19.30;20118.00;46.00;0.23;20321.00;24.00;0.12;248.00;20468.00;98.80;20081.00;20150.00;99.66
11;Ile-de-France;2022-03-15-2022-03-21;132639.00;26852.00;20.24;24709.00;47.00;0.19;24903.00;43.00;0.17;334.00;25084.00;98.69;24655.00;24744.00;99.64
11;Ile-de-France;2022-03-16-2022-03-22;146858.00;30345.00;20.66;28021.00;56.00;0.20;28211.00;49.00;0.17;401.00;28380.00;98.61;27960.00;28064.00;99.63
11;Ile-de-France;2022-03-17-2022-03-23;162894.00;34577.00;21.23;32079.00;58.00;0.18;32263.00;60.00;0.19;472.00;32429.00;98.57;32004.00;32122.00;99.63
11;Ile-de-France;2022-03-18-2022-03-24;176948.00;38004.00;21.48;35312.00;74.00;0.21;35508.00;60.00;0.17;577.00;35622.00;98.41;35228.00;35362.00;99.62
11;Ile-de-France;2022-03-19-2022-03-25;190947.00;41310.00;21.63;38424.00;79.00;0.21;38590.00;67.00;0.17;705.00;38615.00;98.21;38330.00;38476.00;99.62
11;Ile-de-France;2022-03-20-2022-03-26;202611.00;42708.00;21.08;39705.00;89.00;0.22;39861.00;74.00;0.19;783.00;39823.00;98.07;39597.00;39760.00;99.59
11;Ile-de-France;2022-03-21-2022-03-27;205407.00;42848.00;20.86;39840.00;91.00;0.23;39995.00;73.00;0.18;786.00;39937.00;98.07;39733.00;39897.00;99.59
11;Ile-de-France;2022-03-22-2022-03-28;221657.00;45771.00;20.65;42536.00;164.00;0.38;42774.00;60.00;0.14;927.00;42579.00;97.87;42441.00;42664.00;99.48
11;Ile-de-France;2022-03-23-2022-03-29;230708.00;47626.00;20.64;44216.00;215.00;0.48;44509.00;83.00;0.19;975.00;44310.00;97.85;44105.00;44402.00;99.33
11;Ile-de-France;2022-03-24-2022-03-30;236697.00;48692.00;20.57;45202.00;228.00;0.50;45450.00;136.00;0.30;1131.00;45140.00;97.56;45030.00;45393.00;99.20
11;Ile-de-France;2022-03-25-2022-03-31;239221.00;49570.00;20.72;46036.00;212.00;0.46;46262.00;142.00;0.31;1132.00;45963.00;97.60;45864.00;46216.00;99.24
11;Ile-de-France;2022-03-26-2022-04-01;238158.00;48796.00;20.49;45378.00;223.00;0.49;45635.00;141.00;0.31;1086.00;45353.00;97.66;45210.00;45572.00;99.21
11;Ile-de-France;2022-03-27-2022-04-02;238139.00;48608.00;20.41;45244.00;210.00;0.46;45518.00;137.00;0.30;1054.00;45248.00;97.72;45088.00;45432.00;99.24
11;Ile-de-France;2022-03-28-2022-04-03;237506.00;48434.00;20.39;45045.00;214.00;0.47;45323.00;138.00;0.30;1054.00;45072.00;97.71;44888.00;45237.00;99.23
11;Ile-de-France;2022-03-29-2022-04-04;233827.00;46714.00;19.98;43482.00;142.00;0.33;43704.00;136.00;0.31;1021.00;43441.00;97.70;43327.00;43602.00;99.37
11;Ile-de-France;2022-03-30-2022-04-05;230826.00;45458.00;19.69;42287.00;83.00;0.20;42445.00;117.00;0.27;981.00;42202.00;97.73;42150.00;42347.00;99.53
11;Ile-de-France;2022-03-31-2022-04-06;227006.00;43483.00;19.16;40352.00;75.00;0.19;40563.00;54.00;0.13;821.00;40437.00;98.01;40285.00;40411.00;99.69
11;Ile-de-France;2022-04-01-2022-04-07;225056.00;42029.00;18.67;38939.00;76.00;0.19;39164.00;52.00;0.13;782.00;39056.00;98.04;38875.00;39001.00;99.68
11;Ile-de-France;2022-04-02-2022-04-08;224013.00;40571.00;18.11;37537.00;62.00;0.16;37755.00;44.00;0.12;757.00;37696.00;98.03;37481.00;37585.00;99.72
