dep;clage_vacsi;jour;n_tot_dose1;n_tot_complet;n_tot_rappel;n_tot_2_rappel;pop;couv_tot_dose1;couv_tot_complet;couv_tot_rappel;couv_tot_2_rappel
69;04;2022-05-01;39;15;6;0;117240.0;0.0;0.0;0.0;0.0
69;11;2022-05-01;4247;3503;103;0;46948.0;9.0;7.5;0.2;0.0
69;17;2022-05-01;110563;107998;20458;0;139571.0;79.2;77.4;14.7;0.0
69;24;2022-05-01;156954;155235;104147;0;193707.0;81.0;80.1;53.8;0.0
69;29;2022-05-01;122750;121659;82148;0;128544.0;95.5;94.6;63.9;0.0
69;39;2022-05-01;235232;233114;160949;0;255779.0;92.0;91.1;62.9;0.0
69;49;2022-05-01;220964;219406;165560;0;235508.0;93.8;93.2;70.3;0.0
69;59;2022-05-01;212425;211227;176615;0;220390.0;96.4;95.8;80.1;0.0
69;09;2022-05-01;3725;2943;40;0;119514.0;3.1;2.5;0.0;0.0
69;64;2022-05-01;87905;87471;76839;1972;92849.0;94.7;94.2;82.8;2.1
69;69;2022-05-01;77958;77593;69883;2176;86477.0;90.1;89.7;80.8;2.5
69;74;2022-05-01;78482;78076;71372;2937;80551.0;97.4;96.9;88.6;3.6
69;79;2022-05-01;55832;55463;50866;5862;56229.0;99.0;98.6;90.5;10.4
69;80;2022-05-01;91849;90593;79091;18613;102744.0;89.4;88.2;77.0;18.1
70;04;2022-05-01;1;0;0;0;10911.0;0.0;0.0;0.0;0.0
70;11;2022-05-01;617;491;7;0;5605.0;11.0;8.8;0.1;0.0
70;17;2022-05-01;15116;14790;3079;0;17545.0;86.2;84.3;17.5;0.0
70;24;2022-05-01;15991;15803;11324;0;14595.0;99.0;99.0;77.6;0.0
70;29;2022-05-01;8715;8592;5979;0;9950.0;87.6;86.4;60.1;0.0
70;39;2022-05-01;20899;20674;15030;0;25822.0;80.9;80.1;58.2;0.0
70;49;2022-05-01;25555;25378;20624;0;29753.0;85.9;85.3;69.3;0.0
70;59;2022-05-01;29468;29335;25562;0;33090.0;89.1;88.7;77.2;0.0
70;09;2022-05-01;431;324;2;0;13309.0;3.2;2.4;0.0;0.0
70;64;2022-05-01;14871;14815;13419;308;16609.0;89.5;89.2;80.8;1.9
70;69;2022-05-01;14774;14702;13476;333;16317.0;90.5;90.1;82.6;2.0
70;74;2022-05-01;14645;14576;13535;402;14717.0;99.0;99.0;92.0;2.7
70;79;2022-05-01;8665;8609;7937;578;8819.0;98.3;97.6;90.0;6.6
70;80;2022-05-01;14285;14081;12297;1831;16152.0;88.4;87.2;76.1;11.3
71;04;2022-05-01;11;4;1;0;25011.0;0.0;0.0;0.0;0.0
71;11;2022-05-01;1148;929;23;0;12680.0;9.1;7.3;0.2;0.0
71;17;2022-05-01;33550;32877;6699;0;38040.0;88.2;86.4;17.6;0.0
71;24;2022-05-01;37454;37044;27017;0;33329.0;99.0;99.0;81.1;0.0
71;29;2022-05-01;21493;21249;14706;0;23851.0;90.1;89.1;61.7;0.0
71;39;2022-05-01;50075;49584;36060;0;58219.0;86.0;85.2;61.9;0.0
71;49;2022-05-01;58241;57896;46566;0;65377.0;89.1;88.6;71.2;0.0
71;59;2022-05-01;70112;69790;60798;0;76338.0;91.8;91.4;79.6;0.0
71;09;2022-05-01;810;645;0;0;30465.0;2.7;2.1;0.0;0.0
71;64;2022-05-01;35770;35653;32063;1067;38652.0;92.5;92.2;83.0;2.8
71;69;2022-05-01;36371;36228;33344;1159;39372.0;92.4;92.0;84.7;2.9
71;74;2022-05-01;36060;35887;33226;1178;36506.0;98.8;98.3;91.0;3.2
71;79;2022-05-01;23137;23002;21306;2029;23611.0;98.0;97.4;90.2;8.6
71;80;2022-05-01;41132;40510;35664;7021;46373.0;88.7;87.4;76.9;15.1
72;04;2022-05-01;11;1;0;0;28994.0;0.0;0.0;0.0;0.0
72;11;2022-05-01;1839;1420;23;0;14437.0;12.7;9.8;0.2;0.0
72;17;2022-05-01;41016;40234;8282;0;43686.0;93.9;92.1;19.0;0.0
72;24;2022-05-01;45358;44882;32831;0;42293.0;99.0;99.0;77.6;0.0
72;29;2022-05-01;26169;25838;18175;0;26871.0;97.4;96.2;67.6;0.0
72;39;2022-05-01;56222;55608;40797;0;61693.0;91.1;90.1;66.1;0.0
72;49;2022-05-01;64815;64458;52913;0;69750.0;92.9;92.4;75.9;0.0
72;59;2022-05-01;70605;70320;62283;0;73282.0;96.3;96.0;85.0;0.0
72;09;2022-05-01;1365;1055;3;0;34608.0;3.9;3.0;0.0;0.0
72;64;2022-05-01;34364;34241;31470;937;36635.0;93.8;93.5;85.9;2.6
72;69;2022-05-01;33337;33241;31171;993;35483.0;94.0;93.7;87.8;2.8
72;74;2022-05-01;31861;31743;29966;1156;31469.0;99.0;99.0;95.2;3.7
72;79;2022-05-01;19854;19736;18528;1995;19674.0;99.0;99.0;94.2;10.1
72;80;2022-05-01;37232;36696;32834;7226;41352.0;90.0;88.7;79.4;17.5
73;04;2022-05-01;4;0;0;0;22025.0;0.0;0.0;0.0;0.0
73;11;2022-05-01;845;669;9;0;10258.0;8.2;6.5;0.1;0.0
73;17;2022-05-01;26668;26123;4098;0;30899.0;86.3;84.5;13.3;0.0
73;24;2022-05-01;31084;30731;20006;0;32141.0;96.7;95.6;62.2;0.0
73;29;2022-05-01;19887;19667;12451;0;21474.0;92.6;91.6;58.0;0.0
73;39;2022-05-01;46073;45568;29752;0;52325.0;88.1;87.1;56.9;0.0
73;49;2022-05-01;50965;50581;37377;0;57492.0;88.6;88.0;65.0;0.0
73;59;2022-05-01;55855;55522;45899;0;59925.0;93.2;92.7;76.6;0.0
73;09;2022-05-01;657;511;7;0;25237.0;2.6;2.0;0.0;0.0
73;64;2022-05-01;25837;25736;22665;436;27935.0;92.5;92.1;81.1;1.6
73;69;2022-05-01;24159;24042;21867;435;25927.0;93.2;92.7;84.3;1.7
73;74;2022-05-01;23147;23036;21266;606;22860.0;99.0;99.0;93.0;2.7
73;79;2022-05-01;15759;15672;14408;1269;15657.0;99.0;99.0;92.0;8.1
73;80;2022-05-01;24792;24399;21439;4073;28393.0;87.3;85.9;75.5;14.3
74;04;2022-05-01;21;7;1;0;50236.0;0.0;0.0;0.0;0.0
74;11;2022-05-01;1196;1018;33;0;21745.0;5.5;4.7;0.2;0.0
74;17;2022-05-01;48828;47821;8211;0;60852.0;80.2;78.6;13.5;0.0
74;24;2022-05-01;54841;54254;34208;0;54544.0;99.0;99.0;62.7;0.0
74;29;2022-05-01;40826;40392;24286;0;50048.0;81.6;80.7;48.5;0.0
74;39;2022-05-01;94777;93824;58858;0;121243.0;78.2;77.4;48.5;0.0
74;49;2022-05-01;96986;96235;68221;0;117006.0;82.9;82.2;58.3;0.0
74;59;2022-05-01;95965;95400;76753;0;110349.0;87.0;86.5;69.6;0.0
74;09;2022-05-01;863;665;23;0;54646.0;1.6;1.2;0.0;0.0
74;64;2022-05-01;39845;39641;34178;596;44341.0;89.9;89.4;77.1;1.3
74;69;2022-05-01;36045;35859;32213;758;41045.0;87.8;87.4;78.5;1.8
74;74;2022-05-01;35537;35358;32218;1060;37053.0;95.9;95.4;87.0;2.9
74;79;2022-05-01;24527;24383;22242;1826;24722.0;99.0;98.6;90.0;7.4
74;80;2022-05-01;35533;35009;30443;5139;40575.0;87.6;86.3;75.0;12.7
75;04;2022-05-01;66;27;5;0;104958.0;0.1;0.0;0.0;0.0
75;11;2022-05-01;5148;4339;108;0;38206.0;13.5;11.4;0.3;0.0
75;17;2022-05-01;98881;96399;21413;0;118562.0;83.4;81.3;18.1;0.0
75;24;2022-05-01;165238;163118;113905;0;222205.0;74.4;73.4;51.3;0.0
75;29;2022-05-01;202891;201258;149630;0;215331.0;94.2;93.5;69.5;0.0
75;39;2022-05-01;334284;331502;249263;0;332595.0;99.0;99.0;74.9;0.0
75;49;2022-05-01;269700;267589;208966;0;277369.0;97.2;96.5;75.3;0.0
75;59;2022-05-01;258109;256399;214010;0;259307.0;99.0;98.9;82.5;0.0
75;09;2022-05-01;5442;4501;39;0;93620.0;5.8;4.8;0.0;0.0
75;64;2022-05-01;107515;106816;92158;3096;110883.0;97.0;96.3;83.1;2.8
75;69;2022-05-01;92653;92062;81498;4164;102872.0;90.1;89.5;79.2;4.0
75;74;2022-05-01;92471;91916;82690;6398;98223.0;94.1;93.6;84.2;6.5
75;79;2022-05-01;62994;62554;56355;10049;64896.0;97.1;96.4;86.8;15.5
75;80;2022-05-01;98509;96979;84367;25738;109244.0;90.2;88.8;77.2;23.6
76;04;2022-05-01;14;4;0;0;68897.0;0.0;0.0;0.0;0.0
76;11;2022-05-01;4409;3493;47;0;31122.0;14.2;11.2;0.2;0.0
76;17;2022-05-01;85669;84082;19080;0;93775.0;91.4;89.7;20.3;0.0
76;24;2022-05-01;102323;101221;75902;0;106184.0;96.4;95.3;71.5;0.0
76;29;2022-05-01;65641;64852;47333;0;69080.0;95.0;93.9;68.5;0.0
76;39;2022-05-01;140137;138718;103547;0;152559.0;91.9;90.9;67.9;0.0
76;49;2022-05-01;142818;141951;117228;0;151379.0;94.3;93.8;77.4;0.0
76;59;2022-05-01;153422;152745;135461;0;159079.0;96.4;96.0;85.2;0.0
76;09;2022-05-01;4047;3170;6;0;76958.0;5.3;4.1;0.0;0.0
76;64;2022-05-01;73939;73675;67486;2399;77692.0;95.2;94.8;86.9;3.1
76;69;2022-05-01;70514;70256;65064;2507;75020.0;94.0;93.6;86.7;3.3
76;74;2022-05-01;66490;66183;61689;2631;65404.0;99.0;99.0;94.3;4.0
76;79;2022-05-01;40149;39951;36887;4239;39775.0;99.0;99.0;92.7;10.7
76;80;2022-05-01;69158;68202;60285;14635;76864.0;90.0;88.7;78.4;19.0
77;04;2022-05-01;46;16;3;0;91756.0;0.1;0.0;0.0;0.0
77;11;2022-05-01;2983;2526;76;0;41595.0;7.2;6.1;0.2;0.0
77;17;2022-05-01;95338;92782;18209;0;118899.0;80.2;78.0;15.3;0.0
77;24;2022-05-01;113964;112222;75686;0;119700.0;95.2;93.8;63.2;0.0
77;29;2022-05-01;72897;71892;46809;0;83196.0;87.6;86.4;56.3;0.0
77;39;2022-05-01;165850;163774;109219;0;192425.0;86.2;85.1;56.8;0.0
77;49;2022-05-01;176869;175420;132368;0;196727.0;89.9;89.2;67.3;0.0
77;59;2022-05-01;175577;174581;147004;0;185341.0;94.7;94.2;79.3;0.0
77;09;2022-05-01;2267;1868;10;0;102206.0;2.2;1.8;0.0;0.0
77;64;2022-05-01;71222;70850;62609;1524;76699.0;92.9;92.4;81.6;2.0
77;69;2022-05-01;60806;60486;54800;1684;66623.0;91.3;90.8;82.3;2.5
77;74;2022-05-01;55739;55449;50811;2151;56446.0;98.7;98.2;90.0;3.8
77;79;2022-05-01;33023;32771;29877;3138;34428.0;95.9;95.2;86.8;9.1
77;80;2022-05-01;50182;49348;43050;8610;57566.0;87.2;85.7;74.8;15.0
78;04;2022-05-01;31;8;1;0;90846.0;0.0;0.0;0.0;0.0
78;11;2022-05-01;3873;3226;94;0;40259.0;9.6;8.0;0.2;0.0
78;17;2022-05-01;99333;97260;20378;0;119154.0;83.4;81.6;17.1;0.0
78;24;2022-05-01;118868;117331;82118;0;114179.0;99.0;99.0;71.9;0.0
78;29;2022-05-01;79006;78057;53191;0;79205.0;99.0;98.6;67.2;0.0
78;39;2022-05-01;169806;167814;116845;0;184091.0;92.2;91.2;63.5;0.0
78;49;2022-05-01;188881;187362;145902;0;202141.0;93.4;92.7;72.2;0.0
78;59;2022-05-01;184050;183032;156473;0;192045.0;95.8;95.3;81.5;0.0
78;09;2022-05-01;3420;2780;39;0;99774.0;3.4;2.8;0.0;0.0
78;64;2022-05-01;74149;73789;65352;1621;78301.0;94.7;94.2;83.5;2.1
78;69;2022-05-01;60500;60159;54113;1877;68519.0;88.3;87.8;79.0;2.7
78;74;2022-05-01;59459;59159;54012;2719;62672.0;94.9;94.4;86.2;4.3
78;79;2022-05-01;39966;39723;36133;4947;42980.0;93.0;92.4;84.1;11.5
78;80;2022-05-01;64867;63998;56167;14641;74459.0;87.1;86.0;75.4;19.7
79;04;2022-05-01;8;3;1;0;17785.0;0.0;0.0;0.0;0.0
79;11;2022-05-01;1057;842;10;0;9640.0;11.0;8.7;0.1;0.0
79;17;2022-05-01;26945;26488;5709;0;28163.0;95.7;94.1;20.3;0.0
79;24;2022-05-01;27968;27676;20844;0;23587.0;99.0;99.0;88.4;0.0
79;29;2022-05-01;15634;15434;11236;0;16506.0;94.7;93.5;68.1;0.0
79;39;2022-05-01;36160;35809;27166;0;41182.0;87.8;87.0;66.0;0.0
79;49;2022-05-01;43544;43300;36260;0;47239.0;92.2;91.7;76.8;0.0
79;59;2022-05-01;48424;48235;43317;0;51600.0;93.8;93.5;83.9;0.0
79;09;2022-05-01;860;648;3;0;21847.0;3.9;3.0;0.0;0.0
79;64;2022-05-01;23861;23777;22003;658;25727.0;92.7;92.4;85.5;2.6
79;69;2022-05-01;22925;22841;21459;655;24538.0;93.4;93.1;87.5;2.7
79;74;2022-05-01;22200;22105;20902;643;21802.0;99.0;99.0;95.9;2.9
79;79;2022-05-01;13947;13862;13016;1127;13843.0;99.0;99.0;94.0;8.1
79;80;2022-05-01;26695;26299;23423;4117;29168.0;91.5;90.2;80.3;14.1
80;04;2022-05-01;14;4;2;0;29286.0;0.0;0.0;0.0;0.0
80;11;2022-05-01;1880;1535;17;0;13838.0;13.6;11.1;0.1;0.0
80;17;2022-05-01;39423;38616;9535;0;44095.0;89.4;87.6;21.6;0.0
80;24;2022-05-01;46532;46012;35162;0;53274.0;87.3;86.4;66.0;0.0
80;29;2022-05-01;28973;28644;21374;0;30964.0;93.6;92.5;69.0;0.0
80;39;2022-05-01;61342;60781;46969;0;67453.0;90.9;90.1;69.6;0.0
80;49;2022-05-01;66174;65724;55067;0;71182.0;93.0;92.3;77.4;0.0
80;59;2022-05-01;70668;70373;62473;0;73570.0;96.1;95.7;84.9;0.0
80;09;2022-05-01;1465;1173;1;0;34254.0;4.3;3.4;0.0;0.0
80;64;2022-05-01;33813;33690;30663;1071;35831.0;94.4;94.0;85.6;3.0
80;69;2022-05-01;32525;32402;29746;1185;34903.0;93.2;92.8;85.2;3.4
80;74;2022-05-01;31332;31147;28791;1270;30000.0;99.0;99.0;96.0;4.2
80;79;2022-05-01;18391;18264;16735;1802;17445.0;99.0;99.0;95.9;10.3
80;80;2022-05-01;29580;29098;25281;5008;33674.0;87.8;86.4;75.1;14.9
81;04;2022-05-01;2;0;0;0;17508.0;0.0;0.0;0.0;0.0
81;11;2022-05-01;570;432;11;0;9398.0;6.1;4.6;0.1;0.0
81;17;2022-05-01;22813;22269;3704;0;27718.0;82.3;80.3;13.4;0.0
81;24;2022-05-01;26371;25942;17707;0;25382.0;99.0;99.0;69.8;0.0
81;29;2022-05-01;14454;14226;9306;0;16270.0;88.8;87.4;57.2;0.0
81;39;2022-05-01;33831;33348;22811;0;41434.0;81.7;80.5;55.1;0.0
81;49;2022-05-01;42311;41931;32552;0;48581.0;87.1;86.3;67.0;0.0
81;59;2022-05-01;48418;48141;41276;0;53768.0;90.0;89.5;76.8;0.0
81;09;2022-05-01;365;282;0;0;21674.0;1.7;1.3;0.0;0.0
81;64;2022-05-01;24080;23967;21519;514;26784.0;89.9;89.5;80.3;1.9
81;69;2022-05-01;24348;24230;22234;517;26379.0;92.3;91.9;84.3;2.0
81;74;2022-05-01;24161;24053;22351;581;24116.0;99.0;99.0;92.7;2.4
81;79;2022-05-01;15704;15610;14479;1096;15421.0;99.0;99.0;93.9;7.1
81;80;2022-05-01;29786;29302;25619;3640;33465.0;89.0;87.6;76.6;10.9
82;04;2022-05-01;5;2;1;0;13660.0;0.0;0.0;0.0;0.0
82;11;2022-05-01;404;331;8;0;7130.0;5.7;4.6;0.1;0.0
82;17;2022-05-01;16732;16307;2746;0;20730.0;80.7;78.7;13.2;0.0
82;24;2022-05-01;17752;17443;11777;0;16792.0;99.0;99.0;70.1;0.0
82;29;2022-05-01;9825;9602;6209;0;11727.0;83.8;81.9;52.9;0.0
82;39;2022-05-01;23916;23530;16133;0;30052.0;79.6;78.3;53.7;0.0
82;49;2022-05-01;29970;29661;22886;0;35032.0;85.6;84.7;65.3;0.0
82;59;2022-05-01;32092;31886;27217;0;35322.0;90.9;90.3;77.1;0.0
82;09;2022-05-01;225;167;2;0;16491.0;1.4;1.0;0.0;0.0
82;64;2022-05-01;15266;15186;13545;373;16858.0;90.6;90.1;80.3;2.2
82;69;2022-05-01;15174;15100;13855;430;16693.0;90.9;90.5;83.0;2.6
82;74;2022-05-01;14493;14394;13300;450;14495.0;99.0;99.0;91.8;3.1
82;79;2022-05-01;9515;9436;8659;747;9336.0;99.0;99.0;92.7;8.0
82;80;2022-05-01;16418;16106;14025;2427;18300.0;89.7;88.0;76.6;13.3
83;04;2022-05-01;14;4;1;0;50696.0;0.0;0.0;0.0;0.0
83;11;2022-05-01;1252;1039;50;0;23642.0;5.3;4.4;0.2;0.0
83;17;2022-05-01;50991;49475;9169;0;69695.0;73.2;71.0;13.2;0.0
83;24;2022-05-01;67808;66313;41508;0;69501.0;97.6;95.4;59.7;0.0
83;29;2022-05-01;42327;41364;24900;0;48220.0;87.8;85.8;51.6;0.0
83;39;2022-05-01;98010;96128;60374;0;120276.0;81.5;79.9;50.2;0.0
83;49;2022-05-01;113557;112123;81321;0;131324.0;86.5;85.4;61.9;0.0
83;59;2022-05-01;135158;134024;109667;0;145518.0;92.9;92.1;75.4;0.0
83;09;2022-05-01;805;618;2;0;57547.0;1.4;1.1;0.0;0.0
83;64;2022-05-01;67204;66768;57965;1486;72726.0;92.4;91.8;79.7;2.0
83;69;2022-05-01;67699;67303;60355;1922;73312.0;92.3;91.8;82.3;2.6
83;74;2022-05-01;70372;69939;63699;2447;72201.0;97.5;96.9;88.2;3.4
83;79;2022-05-01;51001;50680;45919;4162;53309.0;95.7;95.1;86.1;7.8
83;80;2022-05-01;76308;75115;64272;11549;85869.0;88.9;87.5;74.8;13.4
84;04;2022-05-01;14;4;0;0;29982.0;0.0;0.0;0.0;0.0
84;11;2022-05-01;733;624;33;0;14320.0;5.1;4.4;0.2;0.0
84;17;2022-05-01;28925;28081;5367;0;41523.0;69.7;67.6;12.9;0.0
84;24;2022-05-01;37046;36226;22381;0;39477.0;93.8;91.8;56.7;0.0
84;29;2022-05-01;22993;22536;13462;0;27578.0;83.4;81.7;48.8;0.0
84;39;2022-05-01;53086;52142;32627;0;63922.0;83.0;81.6;51.0;0.0
84;49;2022-05-01;61064;60368;43250;0;70030.0;87.2;86.2;61.8;0.0
84;59;2022-05-01;70291;69734;56527;0;77217.0;91.0;90.3;73.2;0.0
84;09;2022-05-01;514;427;5;0;34016.0;1.5;1.3;0.0;0.0
84;64;2022-05-01;33491;33266;28437;894;36344.0;92.2;91.5;78.2;2.5
84;69;2022-05-01;31947;31726;27917;943;35290.0;90.5;89.9;79.1;2.7
84;74;2022-05-01;31737;31516;28085;1056;31933.0;99.0;98.7;87.9;3.3
84;79;2022-05-01;22172;21963;19791;1893;21947.0;99.0;99.0;90.2;8.6
84;80;2022-05-01;32706;32117;27333;4855;37418.0;87.4;85.8;73.0;13.0
85;04;2022-05-01;15;5;2;0;31989.0;0.0;0.0;0.0;0.0
85;11;2022-05-01;2128;1594;24;0;17488.0;12.2;9.1;0.1;0.0
85;17;2022-05-01;51471;50608;9803;0;51584.0;99.0;98.1;19.0;0.0
85;24;2022-05-01;50817;50400;37597;0;41969.0;99.0;99.0;89.6;0.0
85;29;2022-05-01;28400;28138;20590;0;29084.0;97.6;96.7;70.8;0.0
85;39;2022-05-01;67763;67217;50243;0;75720.0;89.5;88.8;66.4;0.0
85;49;2022-05-01;81613;81268;67057;0;86574.0;94.3;93.9;77.5;0.0
85;59;2022-05-01;86947;86674;77097;0;89803.0;96.8;96.5;85.9;0.0
85;09;2022-05-01;1443;1087;4;0;40008.0;3.6;2.7;0.0;0.0
85;64;2022-05-01;46323;46197;42502;1252;47935.0;96.6;96.4;88.7;2.6
85;69;2022-05-01;48787;48648;45530;1282;49126.0;99.0;99.0;92.7;2.6
85;74;2022-05-01;48108;47948;44927;1334;45117.0;99.0;99.0;99.0;3.0
85;79;2022-05-01;27869;27731;25992;2174;26284.0;99.0;99.0;98.9;8.3
85;80;2022-05-01;47938;47328;42202;7773;50506.0;94.9;93.7;83.6;15.4
86;04;2022-05-01;7;3;1;0;20954.0;0.0;0.0;0.0;0.0
86;11;2022-05-01;1237;999;12;0;10342.0;12.0;9.7;0.1;0.0
86;17;2022-05-01;27805;27197;5873;0;32563.0;85.4;83.5;18.0;0.0
86;24;2022-05-01;35051;34637;25652;0;42794.0;81.9;80.9;59.9;0.0
86;29;2022-05-01;20776;20523;14986;0;21569.0;96.3;95.2;69.5;0.0
86;39;2022-05-01;43000;42566;32392;0;48717.0;88.3;87.4;66.5;0.0
86;49;2022-05-01;47980;47694;39664;0;52927.0;90.7;90.1;74.9;0.0
86;59;2022-05-01;51865;51647;45905;0;55357.0;93.7;93.3;82.9;0.0
86;09;2022-05-01;1078;871;1;0;24599.0;4.4;3.5;0.0;0.0
86;64;2022-05-01;26172;26080;23830;723;28304.0;92.5;92.1;84.2;2.6
86;69;2022-05-01;25749;25634;23778;733;27405.0;94.0;93.5;86.8;2.7
86;74;2022-05-01;24427;24316;22588;763;23771.0;99.0;99.0;95.0;3.2
86;79;2022-05-01;15364;15265;14106;1476;15115.0;99.0;99.0;93.3;9.8
86;80;2022-05-01;28818;28408;24995;4744;32981.0;87.4;86.1;75.8;14.4
87;04;2022-05-01;9;1;0;0;16882.0;0.1;0.0;0.0;0.0
87;11;2022-05-01;845;594;18;0;8204.0;10.3;7.2;0.2;0.0
87;17;2022-05-01;21882;21430;4309;0;24978.0;87.6;85.8;17.3;0.0
87;24;2022-05-01;27114;26826;19408;0;30878.0;87.8;86.9;62.9;0.0
87;29;2022-05-01;16626;16462;11868;0;17124.0;97.1;96.1;69.3;0.0
87;39;2022-05-01;35597;35214;26233;0;39312.0;90.5;89.6;66.7;0.0
87;49;2022-05-01;41161;40888;33675;0;44763.0;92.0;91.3;75.2;0.0
87;59;2022-05-01;46307;46107;40967;0;49746.0;93.1;92.7;82.4;0.0
87;09;2022-05-01;677;452;2;0;19243.0;3.5;2.3;0.0;0.0
87;64;2022-05-01;23341;23255;21324;681;25026.0;93.3;92.9;85.2;2.7
87;69;2022-05-01;23659;23564;21890;699;25500.0;92.8;92.4;85.8;2.7
87;74;2022-05-01;23812;23707;22070;739;23660.0;99.0;99.0;93.3;3.1
87;79;2022-05-01;14699;14622;13506;1272;14787.0;99.0;98.9;91.3;8.6
87;80;2022-05-01;26346;25979;22738;4133;30671.0;85.9;84.7;74.1;13.5
88;04;2022-05-01;4;2;0;0;16128.0;0.0;0.0;0.0;0.0
88;11;2022-05-01;830;658;11;0;8337.0;10.0;7.9;0.1;0.0
88;17;2022-05-01;22716;22275;4458;0;25662.0;88.5;86.8;17.4;0.0
88;24;2022-05-01;26224;25882;18517;0;23721.0;99.0;99.0;78.1;0.0
88;29;2022-05-01;14830;14636;10103;0;15975.0;92.8;91.6;63.2;0.0
88;39;2022-05-01;32857;32481;23340;0;38540.0;85.3;84.3;60.6;0.0
88;49;2022-05-01;38243;37986;30498;0;43251.0;88.4;87.8;70.5;0.0
88;59;2022-05-01;46384;46180;40320;0;51489.0;90.1;89.7;78.3;0.0
88;09;2022-05-01;672;543;3;0;18953.0;3.5;2.9;0.0;0.0
88;64;2022-05-01;23816;23727;21471;584;26457.0;90.0;89.7;81.2;2.2
88;69;2022-05-01;23517;23418;21589;620;25999.0;90.5;90.1;83.0;2.4
88;74;2022-05-01;23233;23127;21485;745;23464.0;99.0;98.6;91.6;3.2
88;79;2022-05-01;13007;12925;11940;922;13069.0;99.0;98.9;91.4;7.1
88;80;2022-05-01;23929;23616;20838;3354;28475.0;84.0;82.9;73.2;11.8
89;04;2022-05-01;4;1;0;0;16094.0;0.0;0.0;0.0;0.0
89;11;2022-05-01;822;658;17;0;8299.0;9.9;7.9;0.2;0.0
89;17;2022-05-01;20586;20056;3982;0;23927.0;86.0;83.8;16.6;0.0
89;24;2022-05-01;22291;21933;15537;0;20050.0;99.0;99.0;77.5;0.0
89;29;2022-05-01;13139;12935;9015;0;14639.0;89.8;88.4;61.6;0.0
89;39;2022-05-01;31042;30628;21773;0;36906.0;84.1;83.0;59.0;0.0
89;49;2022-05-01;35652;35327;27795;0;40908.0;87.2;86.4;67.9;0.0
89;59;2022-05-01;41519;41320;35402;0;45251.0;91.8;91.3;78.2;0.0
89;09;2022-05-01;562;452;1;0;19051.0;2.9;2.4;0.0;0.0
89;64;2022-05-01;21065;20976;18617;512;23463.0;89.8;89.4;79.3;2.2
89;69;2022-05-01;21197;21084;19070;597;24006.0;88.3;87.8;79.4;2.5
89;74;2022-05-01;21112;20986;19096;699;21497.0;98.2;97.6;88.8;3.3
89;79;2022-05-01;12474;12388;11269;1038;12690.0;98.3;97.6;88.8;8.2
89;80;2022-05-01;21921;21590;18623;3664;25315.0;86.6;85.3;73.6;14.5
90;04;2022-05-01;5;2;1;0;7363.0;0.1;0.0;0.0;0.0
90;11;2022-05-01;398;323;9;0;3397.0;11.7;9.5;0.3;0.0
90;17;2022-05-01;8226;8062;1662;0;10624.0;77.4;75.9;15.6;0.0
90;24;2022-05-01;10661;10521;7315;0;11142.0;95.7;94.4;65.7;0.0
90;29;2022-05-01;6455;6368;4239;0;8158.0;79.1;78.1;52.0;0.0
90;39;2022-05-01;13535;13365;9135;0;16796.0;80.6;79.6;54.4;0.0
90;49;2022-05-01;14954;14852;11746;0;17954.0;83.3;82.7;65.4;0.0
90;59;2022-05-01;16367;16290;14085;0;18412.0;88.9;88.5;76.5;0.0
90;09;2022-05-01;297;233;2;0;8239.0;3.6;2.8;0.0;0.0
90;64;2022-05-01;7738;7708;6872;199;8988.0;86.1;85.8;76.5;2.2
90;69;2022-05-01;7303;7272;6633;215;8307.0;87.9;87.5;79.8;2.6
90;74;2022-05-01;7218;7192;6594;249;7344.0;98.3;97.9;89.8;3.4
90;79;2022-05-01;4234;4212;3852;361;4601.0;92.0;91.5;83.7;7.8
90;80;2022-05-01;7401;7309;6269;1311;8820.0;83.9;82.9;71.1;14.9
91;04;2022-05-01;49;19;7;0;89697.0;0.1;0.0;0.0;0.0
91;11;2022-05-01;3195;2725;79;0;37022.0;8.6;7.4;0.2;0.0
91;17;2022-05-01;83179;81049;15647;0;106495.0;78.1;76.1;14.7;0.0
91;24;2022-05-01;105477;103912;69201;0;117572.0;89.7;88.4;58.9;0.0
91;29;2022-05-01;72098;71020;45680;0;81175.0;88.8;87.5;56.3;0.0
91;39;2022-05-01;151855;149735;97298;0;174980.0;86.8;85.6;55.6;0.0
91;49;2022-05-01;160988;159497;118529;0;179847.0;89.5;88.7;65.9;0.0
91;59;2022-05-01;159177;158258;132108;0;169548.0;93.9;93.3;77.9;0.0
91;09;2022-05-01;2509;2030;13;0;92270.0;2.7;2.2;0.0;0.0
91;64;2022-05-01;64441;64116;56292;1353;68442.0;94.2;93.7;82.2;2.0
91;69;2022-05-01;51107;50806;45733;1369;57526.0;88.8;88.3;79.5;2.4
91;74;2022-05-01;49027;48750;44474;1931;50951.0;96.2;95.7;87.3;3.8
91;79;2022-05-01;32142;31908;29139;3667;33960.0;94.6;94.0;85.8;10.8
91;80;2022-05-01;52864;52065;45644;11152;59916.0;88.2;86.9;76.2;18.6
92;04;2022-05-01;77;17;5;0;101696.0;0.1;0.0;0.0;0.0
92;11;2022-05-01;4309;3608;102;0;39309.0;11.0;9.2;0.3;0.0
92;17;2022-05-01;96752;94614;20072;0;114545.0;84.5;82.6;17.5;0.0
