dep;clage_vacsi;jour;n_tot_dose1;n_tot_complet;n_tot_rappel;n_tot_2_rappel;pop;couv_tot_dose1;couv_tot_complet;couv_tot_rappel;couv_tot_2_rappel
01;04;2022-05-16;13;6;1;0;38356.0;0.0;0.0;0.0;0.0
01;11;2022-05-16;1651;1355;42;0;18151.0;9.1;7.5;0.2;0.0
01;17;2022-05-16;43794;42897;8022;24;52102.0;84.1;82.3;15.4;0.0
01;24;2022-05-16;45336;44913;30960;155;45088.0;99.0;99.0;68.7;0.3
01;29;2022-05-16;27372;27086;17913;124;34820.0;78.6;77.8;51.4;0.4
01;39;2022-05-16;68306;67736;46292;245;85588.0;79.8;79.1;54.1;0.3
01;49;2022-05-16;76025;75552;58293;402;89678.0;84.8;84.2;65.0;0.4
01;59;2022-05-16;78922;78532;67099;1154;89791.0;87.9;87.5;74.7;1.3
01;09;2022-05-16;1199;933;7;0;44645.0;2.7;2.1;0.0;0.0
01;64;2022-05-16;34420;34284;30664;913;38384.0;89.7;89.3;79.9;2.4
01;69;2022-05-16;31547;31409;28658;1114;35116.0;89.8;89.4;81.6;3.2
01;74;2022-05-16;29982;29849;27519;1452;30953.0;96.9;96.4;88.9;4.7
01;79;2022-05-16;19589;19462;17890;2324;20058.0;97.7;97.0;89.2;11.6
01;80;2022-05-16;29901;29479;25781;6010;34225.0;87.4;86.1;75.3;17.6
02;04;2022-05-16;7;2;0;0;28189.0;0.0;0.0;0.0;0.0
02;11;2022-05-16;1565;1246;22;0;14179.0;11.0;8.8;0.2;0.0
02;17;2022-05-16;37402;36554;8609;13;41103.0;91.0;88.9;20.9;0.0
02;24;2022-05-16;40707;40168;29638;116;37469.0;99.0;99.0;79.1;0.3
02;29;2022-05-16;23585;23239;16602;91;26232.0;89.9;88.6;63.3;0.3
02;39;2022-05-16;54675;54089;39995;206;62599.0;87.3;86.4;63.9;0.3
02;49;2022-05-16;58932;58551;47875;338;64812.0;90.9;90.3;73.9;0.5
02;59;2022-05-16;65358;65031;57135;1370;70352.0;92.9;92.4;81.2;1.9
02;09;2022-05-16;1211;973;4;0;34123.0;3.5;2.9;0.0;0.0
02;64;2022-05-16;32043;31909;28983;1270;34901.0;91.8;91.4;83.0;3.6
02;69;2022-05-16;31032;30900;28448;1476;34176.0;90.8;90.4;83.2;4.3
02;74;2022-05-16;29261;29118;26840;1694;28969.0;99.0;99.0;92.7;5.8
02;79;2022-05-16;16058;15950;14616;1773;16402.0;97.9;97.2;89.1;10.8
02;80;2022-05-16;27521;27057;23466;5160;32544.0;84.6;83.1;72.1;15.9
03;04;2022-05-16;3;1;0;0;14190.0;0.0;0.0;0.0;0.0
03;11;2022-05-16;902;735;22;0;7080.0;12.7;10.4;0.3;0.0
03;17;2022-05-16;19605;19215;4740;10;22000.0;89.1;87.3;21.5;0.0
03;24;2022-05-16;22115;21867;16279;58;20427.0;99.0;99.0;79.7;0.3
03;29;2022-05-16;12922;12793;9320;25;14422.0;89.6;88.7;64.6;0.2
03;39;2022-05-16;28480;28219;21166;79;33349.0;85.4;84.6;63.5;0.2
03;49;2022-05-16;35210;34998;29008;170;39464.0;89.2;88.7;73.5;0.4
03;59;2022-05-16;42454;42275;37385;665;45840.0;92.6;92.2;81.6;1.5
03;09;2022-05-16;665;523;1;0;16681.0;4.0;3.1;0.0;0.0
03;64;2022-05-16;22276;22193;20238;642;23776.0;93.7;93.3;85.1;2.7
03;69;2022-05-16;22742;22637;20965;788;25182.0;90.3;89.9;83.3;3.1
03;74;2022-05-16;23125;23005;21365;1061;23121.0;99.0;99.0;92.4;4.6
03;79;2022-05-16;14982;14898;13792;1728;15099.0;99.0;98.7;91.3;11.4
03;80;2022-05-16;26933;26555;23308;5139;30684.0;87.8;86.5;76.0;16.7
04;04;2022-05-16;2;0;0;0;7352.0;0.0;0.0;0.0;0.0
04;11;2022-05-16;185;137;9;0;3721.0;5.0;3.7;0.2;0.0
04;17;2022-05-16;7156;6940;1357;5;11153.0;64.2;62.2;12.2;0.0
04;24;2022-05-16;9410;9185;5615;28;9366.0;99.0;98.1;60.0;0.3
04;29;2022-05-16;5485;5387;3227;29;7090.0;77.4;76.0;45.5;0.4
04;39;2022-05-16;12836;12591;7881;54;17545.0;73.2;71.8;44.9;0.3
04;49;2022-05-16;15262;15076;10927;75;19525.0;78.2;77.2;56.0;0.4
04;59;2022-05-16;19865;19667;16043;284;23898.0;83.1;82.3;67.1;1.2
04;09;2022-05-16;125;95;1;0;8868.0;1.4;1.1;0.0;0.0
04;64;2022-05-16;10367;10301;8972;270;12510.0;82.9;82.3;71.7;2.2
04;69;2022-05-16;10171;10115;9094;381;11975.0;84.9;84.5;75.9;3.2
04;74;2022-05-16;10097;10036;9221;534;11196.0;90.2;89.6;82.4;4.8
04;79;2022-05-16;7200;7152;6554;788;7612.0;94.6;94.0;86.1;10.4
04;80;2022-05-16;11091;10920;9416;1797;13386.0;82.9;81.6;70.3;13.4
05;04;2022-05-16;6;3;2;0;6561.0;0.1;0.0;0.0;0.0
05;11;2022-05-16;200;166;7;0;3350.0;6.0;5.0;0.2;0.0
05;17;2022-05-16;7351;7166;1152;2;9735.0;75.5;73.6;11.8;0.0
05;24;2022-05-16;8844;8693;5563;23;8030.0;99.0;99.0;69.3;0.3
05;29;2022-05-16;5411;5299;3212;17;6298.0;85.9;84.1;51.0;0.3
05;39;2022-05-16;12989;12729;7984;41;16000.0;81.2;79.6;49.9;0.3
05;49;2022-05-16;14832;14665;10723;62;17800.0;83.3;82.4;60.2;0.3
05;59;2022-05-16;17676;17520;14463;221;20029.0;88.3;87.5;72.2;1.1
05;09;2022-05-16;132;103;0;0;8021.0;1.6;1.3;0.0;0.0
05;64;2022-05-16;9113;9051;7957;205;10157.0;89.7;89.1;78.3;2.0
05;69;2022-05-16;9036;8985;8174;308;10059.0;89.8;89.3;81.3;3.1
05;74;2022-05-16;8745;8702;8050;402;8831.0;99.0;98.5;91.2;4.6
05;79;2022-05-16;5771;5732;5330;660;5786.0;99.0;99.0;92.1;11.4
05;80;2022-05-16;9295;9153;8050;1793;11099.0;83.7;82.5;72.5;16.2
06;04;2022-05-16;38;19;2;0;53718.0;0.1;0.0;0.0;0.0
06;11;2022-05-16;1286;1055;62;0;23848.0;5.4;4.4;0.3;0.0
06;17;2022-05-16;48763;47099;8002;40;69129.0;70.5;68.1;11.6;0.1
06;24;2022-05-16;70927;69439;44257;379;75754.0;93.6;91.7;58.4;0.5
06;29;2022-05-16;49582;48649;30718;315;53360.0;92.9;91.2;57.6;0.6
06;39;2022-05-16;111249;109403;71599;702;126997.0;87.6;86.1;56.4;0.6
06;49;2022-05-16;122502;121058;89269;832;136067.0;90.0;89.0;65.6;0.6
06;59;2022-05-16;137878;136676;112780;1976;146182.0;94.3;93.5;77.2;1.4
06;09;2022-05-16;925;738;13;0;56870.0;1.6;1.3;0.0;0.0
06;64;2022-05-16;63949;63494;54985;1773;67948.0;94.1;93.4;80.9;2.6
06;69;2022-05-16;60840;60468;54055;2755;65935.0;92.3;91.7;82.0;4.2
06;74;2022-05-16;62815;62409;56903;4055;64545.0;97.3;96.7;88.2;6.3
06;79;2022-05-16;47823;47472;43236;5887;49474.0;96.7;96.0;87.4;11.9
06;80;2022-05-16;78730;77329;66895;14308;89569.0;87.9;86.3;74.7;16.0
07;04;2022-05-16;3;1;1;0;15100.0;0.0;0.0;0.0;0.0
07;11;2022-05-16;553;455;12;0;7531.0;7.3;6.0;0.2;0.0
07;17;2022-05-16;18125;17659;3208;4;23408.0;77.4;75.4;13.7;0.0
07;24;2022-05-16;20732;20464;13713;63;18892.0;99.0;99.0;72.6;0.3
07;29;2022-05-16;11396;11262;7143;39;13765.0;82.8;81.8;51.9;0.3
07;39;2022-05-16;27601;27260;17991;105;34837.0;79.2;78.3;51.6;0.3
07;49;2022-05-16;33853;33574;25261;172;41497.0;81.6;80.9;60.9;0.4
07;59;2022-05-16;40848;40577;34204;561;46663.0;87.5;87.0;73.3;1.2
07;09;2022-05-16;369;293;2;0;18154.0;2.0;1.6;0.0;0.0
07;64;2022-05-16;20602;20486;18117;499;23577.0;87.4;86.9;76.8;2.1
07;69;2022-05-16;20581;20498;18714;724;23453.0;87.8;87.4;79.8;3.1
07;74;2022-05-16;20394;20287;18738;977;21460.0;95.0;94.5;87.3;4.6
07;79;2022-05-16;13513;13428;12409;1522;13721.0;98.5;97.9;90.4;11.1
07;80;2022-05-16;21805;21449;18753;3914;24817.0;87.9;86.4;75.6;15.8
08;04;2022-05-16;7;2;0;0;13099.0;0.1;0.0;0.0;0.0
08;11;2022-05-16;641;539;10;0;6551.0;9.8;8.2;0.2;0.0
08;17;2022-05-16;18041;17670;4084;11;19588.0;92.1;90.2;20.8;0.1
08;24;2022-05-16;19621;19369;14232;58;18037.0;99.0;99.0;78.9;0.3
08;29;2022-05-16;11724;11574;8197;34;13085.0;89.6;88.5;62.6;0.3
08;39;2022-05-16;26635;26332;19669;91;30561.0;87.2;86.2;64.4;0.3
08;49;2022-05-16;29348;29150;23962;128;32888.0;89.2;88.6;72.9;0.4
08;59;2022-05-16;34506;34333;30161;645;37571.0;91.8;91.4;80.3;1.7
08;09;2022-05-16;502;414;1;0;15286.0;3.3;2.7;0.0;0.0
08;64;2022-05-16;16919;16830;15195;510;18636.0;90.8;90.3;81.5;2.7
08;69;2022-05-16;16381;16315;15084;684;17922.0;91.4;91.0;84.2;3.8
08;74;2022-05-16;15399;15300;14239;858;15463.0;99.0;98.9;92.1;5.5
08;79;2022-05-16;8506;8447;7781;1082;8669.0;98.1;97.4;89.8;12.5
08;80;2022-05-16;15345;15105;13116;2967;18175.0;84.4;83.1;72.2;16.3
09;04;2022-05-16;3;2;0;0;6587.0;0.0;0.0;0.0;0.0
09;11;2022-05-16;237;196;11;0;3388.0;7.0;5.8;0.3;0.0
09;17;2022-05-16;7772;7563;1486;0;10191.0;76.3;74.2;14.6;0.0
09;24;2022-05-16;9109;8959;6111;18;9110.0;99.0;98.3;67.1;0.2
09;29;2022-05-16;5239;5155;3441;10;6679.0;78.4;77.2;51.5;0.1
09;39;2022-05-16;11932;11735;7882;30;15798.0;75.5;74.3;49.9;0.2
09;49;2022-05-16;15164;14996;11543;56;18797.0;80.7;79.8;61.4;0.3
09;59;2022-05-16;18164;18029;15139;254;21635.0;84.0;83.3;70.0;1.2
09;09;2022-05-16;147;109;0;0;7745.0;1.9;1.4;0.0;0.0
09;64;2022-05-16;9818;9747;8542;244;11336.0;86.6;86.0;75.4;2.2
09;69;2022-05-16;9982;9940;8931;340;11303.0;88.3;87.9;79.0;3.0
09;74;2022-05-16;9573;9521;8698;468;10028.0;95.5;94.9;86.7;4.7
09;79;2022-05-16;6317;6273;5636;584;6375.0;99.0;98.4;88.4;9.2
09;80;2022-05-16;11022;10848;9136;1491;13426.0;82.1;80.8;68.0;11.1
10;04;2022-05-16;3;2;1;0;16179.0;0.0;0.0;0.0;0.0
10;11;2022-05-16;993;800;6;0;8186.0;12.1;9.8;0.1;0.0
10;17;2022-05-16;19507;19168;3752;4;23738.0;82.2;80.7;15.8;0.0
10;24;2022-05-16;22205;21891;15633;61;24096.0;92.2;90.8;64.9;0.3
10;29;2022-05-16;13695;13513;9691;40;16549.0;82.8;81.7;58.6;0.2
10;39;2022-05-16;29675;29362;21663;94;36584.0;81.1;80.3;59.2;0.3
10;49;2022-05-16;33203;32977;26760;163;38394.0;86.5;85.9;69.7;0.4
10;59;2022-05-16;36432;36277;31930;576;39551.0;92.1;91.7;80.7;1.5
10;09;2022-05-16;777;620;1;0;18930.0;4.1;3.3;0.0;0.0
10;64;2022-05-16;17692;17616;15897;545;19401.0;91.2;90.8;81.9;2.8
10;69;2022-05-16;17612;17527;16155;626;19343.0;91.1;90.6;83.5;3.2
10;74;2022-05-16;17531;17462;16223;903;17592.0;99.0;99.0;92.2;5.1
10;79;2022-05-16;10499;10446;9660;1196;10554.0;99.0;99.0;91.5;11.3
10;80;2022-05-16;18205;17957;15592;3429;20810.0;87.5;86.3;74.9;16.5
11;04;2022-05-16;5;3;2;0;16558.0;0.0;0.0;0.0;0.0
11;11;2022-05-16;516;413;9;0;8794.0;5.9;4.7;0.1;0.0
11;17;2022-05-16;20222;19716;3691;6;25657.0;78.8;76.8;14.4;0.0
11;24;2022-05-16;23402;22955;15407;80;22902.0;99.0;99.0;67.3;0.3
11;29;2022-05-16;13530;13239;8659;35;15409.0;87.8;85.9;56.2;0.2
11;39;2022-05-16;31033;30534;20652;107;39384.0;78.8;77.5;52.4;0.3
11;49;2022-05-16;38682;38252;29331;196;45681.0;84.7;83.7;64.2;0.4
11;59;2022-05-16;46236;45960;38843;664;51248.0;90.2;89.7;75.8;1.3
11;09;2022-05-16;354;285;0;0;20110.0;1.8;1.4;0.0;0.0
11;64;2022-05-16;23407;23271;20624;627;26525.0;88.2;87.7;77.8;2.4
11;69;2022-05-16;24565;24445;22223;827;27686.0;88.7;88.3;80.3;3.0
11;74;2022-05-16;25036;24891;22891;1199;25828.0;96.9;96.4;88.6;4.6
11;79;2022-05-16;16775;16632;15168;1759;16823.0;99.0;98.9;90.2;10.5
11;80;2022-05-16;25407;24994;21568;4164;30100.0;84.4;83.0;71.7;13.8
12;04;2022-05-16;7;1;0;0;11791.0;0.1;0.0;0.0;0.0
12;11;2022-05-16;386;290;9;0;6137.0;6.3;4.7;0.1;0.0
12;17;2022-05-16;15245;14794;2201;5;18532.0;82.3;79.8;11.9;0.0
12;24;2022-05-16;17673;17418;11728;45;16356.0;99.0;99.0;71.7;0.3
12;29;2022-05-16;9996;9839;6426;25;11329.0;88.2;86.8;56.7;0.2
12;39;2022-05-16;23029;22719;15455;45;28724.0;80.2;79.1;53.8;0.2
12;49;2022-05-16;28449;28192;21579;67;33377.0;85.2;84.5;64.7;0.2
12;59;2022-05-16;34686;34506;29452;360;39683.0;87.4;87.0;74.2;0.9
12;09;2022-05-16;225;159;0;0;14098.0;1.6;1.1;0.0;0.0
12;64;2022-05-16;17892;17827;16006;341;20219.0;88.5;88.2;79.2;1.7
12;69;2022-05-16;18124;18065;16702;420;20502.0;88.4;88.1;81.5;2.0
12;74;2022-05-16;18340;18256;16959;618;18733.0;97.9;97.5;90.5;3.3
12;79;2022-05-16;12055;11986;11131;1012;12213.0;98.7;98.1;91.1;8.3
12;80;2022-05-16;23397;23064;20235;3587;26666.0;87.7;86.5;75.9;13.5
13;04;2022-05-16;57;21;0;0;115829.0;0.0;0.0;0.0;0.0
13;11;2022-05-16;2548;2066;71;1;48590.0;5.2;4.3;0.1;0.0
13;17;2022-05-16;92126;88949;15569;61;143381.0;64.3;62.0;10.9;0.0
13;24;2022-05-16;133758;130479;80828;589;166869.0;80.2;78.2;48.4;0.4
13;29;2022-05-16;94150;92065;56542;549;113164.0;83.2;81.4;50.0;0.5
13;39;2022-05-16;209286;205232;130662;1220;254362.0;82.3;80.7;51.4;0.5
13;49;2022-05-16;227429;224410;161402;1400;256640.0;88.6;87.4;62.9;0.5
13;59;2022-05-16;244405;242098;195135;3496;265649.0;92.0;91.1;73.5;1.3
13;09;2022-05-16;1862;1474;17;0;122467.0;1.5;1.2;0.0;0.0
13;64;2022-05-16;110197;109370;93178;3231;120563.0;91.4;90.7;77.3;2.7
13;69;2022-05-16;101124;100458;88551;3985;115967.0;87.2;86.6;76.4;3.4
13;74;2022-05-16;98216;97559;87581;5639;105855.0;92.8;92.2;82.7;5.3
13;79;2022-05-16;71141;70588;63238;7710;76830.0;92.6;91.9;82.3;10.0
13;80;2022-05-16;108647;106693;90396;18808;128303.0;84.7;83.2;70.5;14.7
14;04;2022-05-16;11;2;0;0;32713.0;0.0;0.0;0.0;0.0
14;11;2022-05-16;1906;1592;26;0;16901.0;11.3;9.4;0.2;0.0
14;17;2022-05-16;48506;47516;10124;14;52063.0;93.2;91.3;19.4;0.0
14;24;2022-05-16;57016;56433;43211;154;60987.0;93.5;92.5;70.9;0.3
14;29;2022-05-16;35496;35079;26483;100;34960.0;99.0;99.0;75.8;0.3
14;39;2022-05-16;74765;74034;57198;195;78671.0;95.0;94.1;72.7;0.2
14;49;2022-05-16;81087;80557;67844;323;84964.0;95.4;94.8;79.9;0.4
14;59;2022-05-16;85842;85459;76623;1701;89285.0;96.1;95.7;85.8;1.9
14;09;2022-05-16;1626;1313;2;0;39456.0;4.1;3.3;0.0;0.0
14;64;2022-05-16;42693;42541;39049;1444;45437.0;94.0;93.6;85.9;3.2
14;69;2022-05-16;43206;43057;40226;1628;45564.0;94.8;94.5;88.3;3.6
14;74;2022-05-16;41292;41112;38613;2234;39971.0;99.0;99.0;96.6;5.6
14;79;2022-05-16;24224;24072;22541;3236;23384.0;99.0;99.0;96.4;13.8
14;80;2022-05-16;42431;41783;36895;9180;47097.0;90.1;88.7;78.3;19.5
15;04;2022-05-16;1;0;0;0;5285.0;0.0;0.0;0.0;0.0
15;11;2022-05-16;264;194;8;0;2969.0;8.9;6.5;0.3;0.0
15;17;2022-05-16;8321;8101;1570;2;9080.0;91.6;89.2;17.3;0.0
15;24;2022-05-16;9024;8955;6658;20;8091.0;99.0;99.0;82.3;0.2
15;29;2022-05-16;5249;5203;3789;7;5406.0;97.1;96.2;70.1;0.1
15;39;2022-05-16;12479;12399;9520;39;14131.0;88.3;87.7;67.4;0.3
15;49;2022-05-16;15404;15339;12828;58;17202.0;89.5;89.2;74.6;0.3
15;59;2022-05-16;19091;19015;16907;297;21195.0;90.1;89.7;79.8;1.4
15;09;2022-05-16;211;163;0;0;6563.0;3.2;2.5;0.0;0.0
15;64;2022-05-16;10290;10241;9316;285;11135.0;92.4;92.0;83.7;2.6
15;69;2022-05-16;10539;10486;9746;323;11435.0;92.2;91.7;85.2;2.8
15;74;2022-05-16;10004;9969;9305;418;10127.0;98.8;98.4;91.9;4.1
15;79;2022-05-16;6339;6301;5852;627;6453.0;98.2;97.6;90.7;9.7
15;80;2022-05-16;12055;11894;10245;1994;13739.0;87.7;86.6;74.6;14.5
16;04;2022-05-16;5;1;0;0;15081.0;0.0;0.0;0.0;0.0
16;11;2022-05-16;801;622;13;0;7841.0;10.2;7.9;0.2;0.0
16;17;2022-05-16;21119;20682;4321;7;23113.0;91.4;89.5;18.7;0.0
16;24;2022-05-16;23704;23378;16787;34;22805.0;99.0;99.0;73.6;0.1
16;29;2022-05-16;14569;14335;10214;32;16488.0;88.4;86.9;61.9;0.2
16;39;2022-05-16;32379;31990;23523;74;37221.0;87.0;85.9;63.2;0.2
16;49;2022-05-16;37651;37384;30423;132;42419.0;88.8;88.1;71.7;0.3
16;59;2022-05-16;45261;45047;39985;941;48767.0;92.8;92.4;82.0;1.9
16;09;2022-05-16;679;547;0;0;18130.0;3.7;3.0;0.0;0.0
16;64;2022-05-16;23617;23522;21594;823;25626.0;92.2;91.8;84.3;3.2
16;69;2022-05-16;23722;23626;22110;915;25227.0;94.0;93.7;87.6;3.6
16;74;2022-05-16;22686;22562;21283;1185;22007.0;99.0;99.0;96.7;5.4
16;79;2022-05-16;14336;14250;13388;1823;14324.0;99.0;99.0;93.5;12.7
16;80;2022-05-16;25785;25431;22504;5226;29131.0;88.5;87.3;77.3;17.9
17;04;2022-05-16;14;1;0;0;26217.0;0.1;0.0;0.0;0.0
17;11;2022-05-16;1045;834;8;0;14224.0;7.3;5.9;0.1;0.0
17;17;2022-05-16;39499;38564;7422;10;43133.0;91.6;89.4;17.2;0.0
17;24;2022-05-16;45791;45156;31536;104;41888.0;99.0;99.0;75.3;0.2
17;29;2022-05-16;26004;25650;17594;55;25772.0;99.0;99.0;68.3;0.2
17;39;2022-05-16;60827;60099;42843;130;66631.0;91.3;90.2;64.3;0.2
17;49;2022-05-16;72465;71919;57160;246;78405.0;92.4;91.7;72.9;0.3
17;59;2022-05-16;83232;82787;72244;1787;85909.0;96.9;96.4;84.1;2.1
17;09;2022-05-16;710;542;3;0;32589.0;2.2;1.7;0.0;0.0
17;64;2022-05-16;45020;44820;40727;1631;47547.0;94.7;94.3;85.7;3.4
17;69;2022-05-16;49891;49697;46104;2026;51529.0;96.8;96.4;89.5;3.9
17;74;2022-05-16;50450;50233;47096;2869;47920.0;99.0;99.0;98.3;6.0
17;79;2022-05-16;31333;31132;29090;4212;30024.0;99.0;99.0;96.9;14.0
17;80;2022-05-16;50386;49700;43780;10528;55292.0;91.1;89.9;79.2;19.0
18;04;2022-05-16;3;2;0;0;13630.0;0.0;0.0;0.0;0.0
18;11;2022-05-16;689;564;14;0;6832.0;10.1;8.3;0.2;0.0
18;17;2022-05-16;18154;17791;4212;0;19484.0;93.2;91.3;21.6;0.0
18;24;2022-05-16;20272;20015;14633;46;18426.0;99.0;99.0;79.4;0.2
18;29;2022-05-16;11918;11772;8505;32;13223.0;90.1;89.0;64.3;0.2
18;39;2022-05-16;27196;26890;20040;67;31552.0;86.2;85.2;63.5;0.2
18;49;2022-05-16;31193;30968;25513;124;35301.0;88.4;87.7;72.3;0.4
18;59;2022-05-16;38379;38208;33870;736;41611.0;92.2;91.8;81.4;1.8
18;09;2022-05-16;513;384;0;0;15979.0;3.2;2.4;0.0;0.0
18;64;2022-05-16;19812;19739;18094;735;21471.0;92.3;91.9;84.3;3.4
18;69;2022-05-16;19525;19450;18203;766;21413.0;91.2;90.8;85.0;3.6
18;74;2022-05-16;19985;19905;18679;1099;20101.0;99.0;99.0;92.9;5.5
18;79;2022-05-16;12592;12503;11694;1674;12438.0;99.0;99.0;94.0;13.5
18;80;2022-05-16;21912;21583;18987;4657;24943.0;87.8;86.5;76.1;18.7
19;04;2022-05-16;2;0;0;0;9787.0;0.0;0.0;0.0;0.0
19;11;2022-05-16;505;380;11;0;5142.0;9.8;7.4;0.2;0.0
19;17;2022-05-16;13628;13365;2760;3;15894.0;85.7;84.1;17.4;0.0
19;24;2022-05-16;15855;15642;11296;42;15462.0;99.0;99.0;73.1;0.3
19;29;2022-05-16;9312;9185;6430;24;10380.0;89.7;88.5;61.9;0.2
19;39;2022-05-16;20874;20657;15158;58;24486.0;85.2;84.4;61.9;0.2
19;49;2022-05-16;25536;25345;20533;100;29167.0;87.6;86.9;70.4;0.3
19;59;2022-05-16;30312;30192;26252;462;33019.0;91.8;91.4;79.5;1.4
19;09;2022-05-16;291;227;0;0;12051.0;2.4;1.9;0.0;0.0
19;64;2022-05-16;15917;15864;14318;434;17701.0;89.9;89.6;80.9;2.5
19;69;2022-05-16;16217;16149;14760;562;18195.0;89.1;88.8;81.1;3.1
19;74;2022-05-16;16325;16241;14882;766;16310.0;99.0;99.0;91.2;4.7
19;79;2022-05-16;10287;10223;9310;1009;10544.0;97.6;97.0;88.3;9.6
19;80;2022-05-16;19589;19243;16577;3488;22198.0;88.2;86.7;74.7;15.7
21;04;2022-05-16;9;2;1;0;25826.0;0.0;0.0;0.0;0.0
21;11;2022-05-16;1322;1091;20;0;12159.0;10.9;9.0;0.2;0.0
21;17;2022-05-16;31865;31195;6309;8;38757.0;82.2;80.5;16.3;0.0
21;24;2022-05-16;42097;41591;30325;132;51370.0;81.9;81.0;59.0;0.3
21;29;2022-05-16;27010;26644;18846;90;29584.0;91.3;90.1;63.7;0.3
21;39;2022-05-16;55234;54637;39562;181;62868.0;87.9;86.9;62.9;0.3
21;49;2022-05-16;58835;58439;46756;273;65826.0;89.4;88.8;71.0;0.4
21;59;2022-05-16;63676;63378;54778;1207;68688.0;92.7;92.3;79.7;1.8
21;09;2022-05-16;1116;856;2;0;29383.0;3.8;2.9;0.0;0.0
21;64;2022-05-16;30874;30755;27598;1050;33480.0;92.2;91.9;82.4;3.1
21;69;2022-05-16;29501;29376;26911;1253;32324.0;91.3;90.9;83.3;3.9
21;74;2022-05-16;29238;29111;26836;1600;29647.0;98.6;98.2;90.5;5.4
21;79;2022-05-16;18238;18102;16609;2448;18184.0;99.0;99.0;91.3;13.5
21;80;2022-05-16;31425;30928;27236;7385;34790.0;90.3;88.9;78.3;21.2
22;04;2022-05-16;10;2;1;0;27035.0;0.0;0.0;0.0;0.0
22;11;2022-05-16;1941;1481;12;0;14357.0;13.5;10.3;0.1;0.0
22;17;2022-05-16;42771;41703;7817;9;43994.0;97.2;94.8;17.8;0.0
22;24;2022-05-16;44831;44347;33376;102;36952.0;99.0;99.0;90.3;0.3
22;29;2022-05-16;24402;24133;17646;44;23678.0;99.0;99.0;74.5;0.2
22;39;2022-05-16;55811;55277;42182;100;60806.0;91.8;90.9;69.4;0.2
22;49;2022-05-16;67133;66692;55787;199;72804.0;92.2;91.6;76.6;0.3
22;59;2022-05-16;76711;76379;68235;1411;80453.0;95.3;94.9;84.8;1.8
22;09;2022-05-16;1493;1162;1;0;33070.0;4.5;3.5;0.0;0.0
22;64;2022-05-16;41161;41016;37771;1263;43408.0;94.8;94.5;87.0;2.9
22;69;2022-05-16;42137;41951;39373;1644;44297.0;95.1;94.7;88.9;3.7
22;74;2022-05-16;42427;42172;39874;2134;40776.0;99.0;99.0;97.8;5.2
22;79;2022-05-16;25105;24944;23508;3149;24257.0;99.0;99.0;96.9;13.0
22;80;2022-05-16;45766;45054;40089;8857;50299.0;91.0;89.6;79.7;17.6
23;04;2022-05-16;2;0;0;0;4191.0;0.0;0.0;0.0;0.0
23;11;2022-05-16;173;144;5;0;2304.0;7.5;6.2;0.2;0.0
23;17;2022-05-16;5922;5756;1145;3;7037.0;84.2;81.8;16.3;0.0
23;24;2022-05-16;6601;6541;4838;12;6260.0;99.0;99.0;77.3;0.2
23;29;2022-05-16;3872;3823;2757;7;4492.0;86.2;85.1;61.4;0.2
23;39;2022-05-16;8603;8513;6344;19;10711.0;80.3;79.5;59.2;0.2
23;49;2022-05-16;10955;10852;8922;28;13371.0;81.9;81.2;66.7;0.2
23;59;2022-05-16;14736;14673;12920;285;17031.0;86.5;86.2;75.9;1.7
23;09;2022-05-16;134;107;0;0;5159.0;2.6;2.1;0.0;0.0
23;64;2022-05-16;8501;8469;7718;272;9821.0;86.6;86.2;78.6;2.8
23;69;2022-05-16;8617;8571;7969;358;9849.0;87.5;87.0;80.9;3.6
23;74;2022-05-16;8600;8535;7982;414;8970.0;95.9;95.2;89.0;4.6
23;79;2022-05-16;5112;5074;4707;511;5131.0;99.0;98.9;91.7;10.0
23;80;2022-05-16;10095;9921;8724;1457;11943.0;84.5;83.1;73.0;12.2
24;04;2022-05-16;5;0;0;0;15506.0;0.0;0.0;0.0;0.0
24;11;2022-05-16;794;616;14;0;8549.0;9.3;7.2;0.2;0.0
24;17;2022-05-16;21958;21397;4265;6;25834.0;85.0;82.8;16.5;0.0
24;24;2022-05-16;25084;24660;16949;56;22541.0;99.0;99.0;75.2;0.2
24;29;2022-05-16;14455;14205;9542;36;15932.0;90.7;89.2;59.9;0.2
24;39;2022-05-16;33281;32859;23429;74;39189.0;84.9;83.8;59.8;0.2
24;49;2022-05-16;41703;41337;33031;162;48292.0;86.4;85.6;68.4;0.3
24;59;2022-05-16;52851;52510;45584;988;59110.0;89.4;88.8;77.1;1.7
24;09;2022-05-16;546;401;0;0;19080.0;2.9;2.1;0.0;0.0
24;64;2022-05-16;29296;29149;26295;921;32291.0;90.7;90.3;81.4;2.9
24;69;2022-05-16;30213;30048;27663;1145;33389.0;90.5;90.0;82.9;3.4
24;74;2022-05-16;30509;30331;28146;1470;30858.0;98.9;98.3;91.2;4.8
24;79;2022-05-16;18973;18808;17317;1950;19184.0;98.9;98.0;90.3;10.2
24;80;2022-05-16;33273;32663;28566;5483;38638.0;86.1;84.5;73.9;14.2
25;04;2022-05-16;15;5;1;0;29568.0;0.1;0.0;0.0;0.0
25;11;2022-05-16;1205;981;28;0;13811.0;8.7;7.1;0.2;0.0
25;17;2022-05-16;32671;32019;5472;8;41084.0;79.5;77.9;13.3;0.0
