date,tx_pos,tx_incid,TO,R,rea,hosp,rad,dchosp,incid_rea,incid_hosp,incid_rad,incid_dchosp,conf,conf_j1,pos,esms_dc,dc_tot,pos_7j,cv_dose1,esms_cas
2021-10-17,1.21860588877916,48.4481895588311,0.207987346777382,1.07200419169631,1052,6448,424868,90372,18,71,50,5,7089052,3778,989,26869,117241,32516,,218411
2021-10-18,1.26705023698955,48.8281344578808,0.207394226967181,1.08394163660151,1049,6468,425074,90413,67,277,210,41,7090109,1057,7013,26874,117287,32771,,218529
2021-10-19,1.32716275426373,49.6804030157493,0.206801107156979,1.09229360863772,1046,6483,425292,90452,63,286,221,39,7096043,5934,5875,26874,117326,33343,,218529
2021-10-20,1.41931733210457,51.2180623719036,0.202846975088968,1.09755427380754,1026,6465,425537,90473,44,263,249,21,7102079,6036,6162,26879,117352,34375,,218572
2021-10-21,1.72151929190339,51.1718729920191,0.199485962831159,1.10038746825996,1009,6453,425777,90508,59,273,245,35,7108206,6127,6275,26881,117389,34344,,218586
2021-10-22,1.75137889375883,53.5901105259711,0.199683669434559,1.10153143942339,1010,6400,426012,90537,58,203,237,30,7114572,6366,6315,26881,117418,35967,,218593
2021-10-23,1.75657816147094,55.212698741913,0.199090549624357,1.10161613311966,1007,6348,426213,90560,42,184,203,23,7120863,6291,4427,26881,117441,37056,,218593
2021-10-24,1.75654178499811,55.3125274016634,0.201265322261764,1.10112613088871,1018,6377,426243,90564,21,63,34,4,7125868,5005,1056,26881,117445,37123,,218593
2021-10-25,1.82374539228055,56.1945955594573,0.202253855278766,1.10044390169919,1023,6405,426431,90605,74,269,197,42,7127163,1295,7605,26883,117488,37715,,218633
2021-10-26,1.89611919742945,56.7816476779891,0.207394226967181,1.09988036440909,1049,6445,426654,90643,112,316,236,38,7133766,6603,6269,26883,117526,38109,,218650
2021-10-27,1.93926928062626,57.1750023970053,0.205219454329775,1.09971381953194,1038,6489,426836,90677,61,283,193,34,7140294,6528,6426,26882,117559,38373,,218663
2021-10-28,2.00233584152518,57.2971807566998,0.205021747726374,1.10029436520259,1037,6541,427031,90710,58,271,192,33,7146755,6461,6357,26883,117593,38455,,218694
2021-10-29,2.12737550944467,59.1164463321498,0.204428627916172,1.10239414612769,1034,6534,427286,90737,67,283,255,27,7153188,6433,7536,26884,117621,39676,,218727
2021-10-30,2.19718415277321,61.2351978868508,0.205417160933175,1.10723642980009,1039,6524,427445,90759,44,176,157,22,7160548,7360,5849,26884,117643,41098,,218727
2021-10-31,2.21711964861387,62.1083261646671,0.206801107156979,1.11638957598412,1046,6572,427489,90771,20,105,42,12,7166877,6329,1642,26884,117655,41684,,218727
2021-11-01,2.19825353049163,53.9894251649724,0.211348359035192,1.13162785088826,1069,6639,427519,90777,28,103,31,6,7168743,1866,2156,26884,117661,36235,,218727
2021-11-02,2.44697650318085,62.1306758646112,0.215697904310004,1.15451775096907,1091,6680,427801,90851,126,416,283,75,7170782,2039,11733,26897,117748,41699,,218771
2021-11-03,2.60271772604724,65.9211849751311,0.216686437327007,1.18519518112015,1096,6764,428108,90890,95,447,308,39,7180832,10050,8970,26893,117783,44243,,218774
2021-11-04,2.76559057097647,69.6610347657778,0.217279557137208,1.22208403109098,1099,6718,428434,90937,81,334,328,47,7190334,9502,8867,26895,117832,46753,,218811
2021-11-05,2.92036761735814,73.1446079970653,0.215302491103203,1.2618620210861,1089,6735,428716,90963,82,334,282,28,7199332,8998,9874,26895,117858,49091,,218832
2021-11-06,3.05103403948129,75.8191220903764,0.217279557137208,1.29987781132635,1099,6667,428950,90988,55,190,232,25,7208937,9605,7644,26895,117883,50886,,218832
2021-11-07,3.08630024541069,76.2452563693106,0.217674970344009,,1101,6709,428990,90998,20,100,41,10,7217484,8547,1928,26895,117893,51172,,218832
2021-11-08,3.33459035644735,94.7299482030804,0.225583234480032,,1141,6865,429250,91053,121,483,263,55,7219681,2197,14562,26897,117950,63578,,218868
2021-11-09,3.34845440202829,93.8255303453423,0.225385527876631,,1140,6851,429618,91097,99,409,369,49,7232157,12476,11126,26897,117994,62971,,218853
2021-11-10,3.40284399742213,98.4191386738537,0.228153420324239,,1154,6906,429919,91130,93,397,301,33,7244040,11883,12053,26897,118027,66054,,218906
2021-11-11,3.37786497995738,89.4211494763577,0.226374060893634,,1145,6952,430063,91147,35,212,146,17,7256643,12603,2828,26897,118044,60015,,218906
2021-11-12,3.58533786637205,100.186254949434,0.233689205219454,,1182,7046,430277,91195,98,362,219,48,7260503,3860,17099,26897,118092,67240,,218906
2021-11-13,,,0.237643337287465,,1202,7050,430476,91211,64,234,198,20,7275149,14646,,26897,118108,,,218906
2021-11-14,,,0.23922499011467,,1210,7111,430524,91228,26,125,49,17,7287645,12496,,26897,118125,,76.8,218906
2021-11-15,,,0.248517200474496,,1257,7361,430811,91298,144,631,293,70,7290886,3241,,26902,118200,,,219001
2021-11-15,,,0.248517200474496,,1257,7361,430811,91298,144,631,293,70,7290886,3241,,26902,118200,,,219001
